"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity Control - Kuldotha Burn - Dimir Terror - Caw Gate,Affinity Control,Affinity Control - Caw Gate,Affinity Control - Caw Gate,Affinity Control - Caw Gate
"Tiers 1.5",,Caw Gate - Flicker Tron - Dimir Terror - Walls Combo - RB Madness,Dimir Terror - Kuldotha Burn - Flicker Tron - RB Madness,Dimir Terror - Kuldotha Burn - Flicker Tron,Dimir Terror - Kuldotha Burn - Flicker Tron
"Tiers 2",RB Madness - Flicker Tron - Bogles - Unknown - Walls Combo,Bogles - Izzet Faeries - Unknown - Kuldotha Burn,Bogles - Walls Combo - Unknown,RB Madness - Bogles - Walls Combo - Unknown,RB Madness - Bogles - Walls Combo - Unknown
"Tiers 2.5",Izzet Faeries - Boros Synthesizer,Boros Synthesizer,Izzet Faeries - Boros Synthesizer,Izzet Faeries - Boros Synthesizer,Izzet Faeries - Boros Synthesizer
