"","CardNames","DeckCount","Winrate95Min"
"1","Spell Pierce",131,71.6
"2","Lightning Bolt",165,71.2
"3","Wrenn and Six",55,70.9
"4","Steam Vents",219,70.9
"5","Explore",34,70.7
"6","Counterspell",106,70.7
"7","Scalding Tarn",206,70.7
"8","Unholy Heat",127,70.6
"9","Flooded Strand",138,70.6
"10","Mishra's Bauble",133,70.4
"11","Wooded Foothills",98,70.3
"12","Spirebluff Canal",104,70.3
"13","Misty Rainforest",188,70.3
"14","Consider",79,70.2
"15","Expressive Iteration",129,70.2
"16","Murktide Regent",80,70.1
"17","Ragavan, Nimble Pilferer",122,70.1
"18","Fiery Islet",120,70.1
"19","Arid Mesa",73,70
"20","Snow-Covered Island",87,70
"21","Ledger Shredder",103,70
"22","Boseiju, Who Endures",135,69.9
"23","Otawara, Soaring City",155,69.9
"24","Ice-Fang Coatl",21,69.8
"25","Snow-Covered Plains",43,69.8
"26","Stomping Ground",89,69.7
"27","Hallowed Fountain",97,69.7
"28","Sacred Foundry",61,69.5
"29","Windswept Heath",80,69.5
"30","Bloodstained Mire",78,69.5
"31","Urza's Saga",92,69.5
"32","Polluted Delta",112,69.5
"33","Archmage's Charm",91,69.4
"34","Esper Sentinel",63,69.3
"35","Dress Down",61,69.3
"36","Gingerbrute",34,69.1
"37","Silent Clearing",41,69
"38","Teferi, Time Raveler",54,69
"39","Shadowspear",70,69
"40","Breeding Pool",78,68.9
"41","Dwarven Mine",23,68.8
"42","Abundant Growth",27,68.8
"43","Stoneforge Mystic",58,68.8
"44","Endurance",87,68.8
"45","Jace, the Mind Sculptor",23,68.6
"46","Kaldra Compleat",43,68.6
"47","Ketria Triome",47,68.6
"48","Dragon's Rage Channeler",59,68.6
"49","Forest",116,68.6
"50","Steelshaper's Gift",40,68.5
