"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2442,0.73
"2","Anastasia Ovchinnikova",1256,0.729
"3","Christopher Rush",1000,0.731
"4","Mark Poole",859,0.723
"5","Chippy",646,0.731
"6","Adam Paquette",557,0.735
"7","Eric Deschamps",548,0.725
"8","Vance Kovacs",525,0.736
"9","Shelly Wan",524,0.729
"10","Simon Dominic",507,0.733
"11","Jason Chan",502,0.734
"12","Philip Straub",499,0.731
"13","Kari Christensen",486,0.736
"14","Alayna Danner",473,0.724
"15","Mila Pesic",450,0.73
"16","Ekaterina Burmak",392,0.728
"17","John Avon",388,0.735
"18","Titus Lunter",380,0.731
"19","John Stanko",379,0.724
"20","Vincent Proce",367,0.735
"21","Howard Lyon",360,0.73
"22","Aleksi Briclot",356,0.722
"23","Cyril Van Der Haegen",353,0.732
"24","Randy Vargas",335,0.728
"25","Ron Spears",334,0.731
"26","Yeong-Hao Han",330,0.732
"27","Zezhou Chen",315,0.741
"28","Ryan Pancoast",311,0.718
"29","Lucas Graciano",301,0.734
"30","Mark Zug",300,0.724
"31","Erica Yang",299,0.738
"32","Izzy",278,0.716
"33","Chris Ostrowski",273,0.729
"34","Svetlin Velinov",264,0.729
"35","Anson Maddocks",260,0.727
"36","Iain McCaig",257,0.737
"37","Chris Rallis",250,0.722
"38","Anthony S. Waters",249,0.733
"39","Franz Vohwinkel",249,0.73
"40","Chris Seaman",239,0.726
"41","Mike Bierek",232,0.735
"42","Raoul Vitale",222,0.729
"43","Jesper Myrfors",221,0.722
"44","Chris Rahn",219,0.723
"45","Chase Stone",218,0.755
"46","Raymond Swanland",211,0.724
"47","Dmitry Burmak",209,0.735
"48","Lake Hurwitz",209,0.734
"49","Jung Park",202,0.725
"50","Cliff Childs",202,0.729
"51","Pete Venters",201,0.718
"52","Paul Scott Canavan",195,0.703
"53","Nils Hamm",195,0.73
"54","Seb McKinnon",191,0.739
"55","Jason Rainville",189,0.718
"56","Richard Whitters",188,0.718
"57","Greg Staples",188,0.726
"58","Martina Fackova",183,0.732
"59","Amy Weber",183,0.738
"60","Christine Choi",173,0.729
"61","Mark Tedin",172,0.715
"62","Evan Shipard",168,0.728
"63","Warren Mahy",168,0.735
"64","Greg Hildebrandt",162,0.73
"65","Kev Walker",161,0.724
"66","Yongjae Choi",158,0.707
"67","Jonas De Ro",152,0.719
"68","Campbell White",148,0.735
"69","Kieran Yanner",147,0.722
"70","Tom Wänerstrand",146,0.737
"71","Douglas Shuler",144,0.714
"72","Lars Grant-West",142,0.736
"73","Bastien L. Deharme",142,0.743
"74","Terese Nielsen",136,0.727
"75","Johannes Voss",135,0.731
"76","Nicholas Gregory",134,0.748
"77","James Paick",128,0.705
"78","Craig J Spearing",127,0.744
"79","Steven Belledin",127,0.746
"80","Sam Burley",126,0.738
"81","Joseph Meehan",122,0.739
"82","Johan Grenier",122,0.713
"83","Heather Hudson",122,0.71
"84","Richard Wright",121,0.732
"85","Matt Stewart",117,0.727
"86","Todd Lockwood",116,0.743
"87","Daarken",115,0.708
"88","Martina Pilcerova",113,0.72
"89","Mark Winters",112,0.716
"90","John Matson",111,0.716
"91","Jean-Sébastien Rossbach",107,0.718
"92","Jason A. Engle",102,0.734
"93","Steve Argyle",98,0.714
"94","Noah Bradley",96,0.72
"95","Alexander Forssberg",94,0.766
"96","Scott Murphy",94,0.736
"97","Zoltan Boros",86,0.733
"98","Michael Sutfin",83,0.741
"99","Deruchenko Alexander",80,0.763
"100","David Martin",80,0.698
"101","Dan Frazier",79,0.718
"102","Andrew Mar",78,0.76
"103","Heonhwa Choe",78,0.732
"104","Adam Rex",78,0.711
"105","Pat Morrissey",77,0.738
"106","Filip Burburan",76,0.764
"107","Dave Kendall",72,0.721
"108","Wisnu Tan",72,0.693
"109","DiTerlizzi",69,0.718
"110","Tomas Giorello",66,0.682
"111","Randy Gallegos",64,0.701
"112","Volkan Baǵa",58,0.734
"113","Tomasz Jedruszek",58,0.708
"114","Fred Fields",58,0.692
"115","Scott M. Fischer",49,0.686
"116","Jeff Miracola",49,0.73
"117","Jaime Jones",47,0.735
"118","Daniel Ljunggren",47,0.71
"119","Jason Felix",45,0.69
"120","Nicholas Elias",43,0.711
"121","Dan Scott",42,0.717
"122","Luca Zontini",42,0.684
"123","Alex Horley-Orlandelli",41,0.697
"124","Michael Komarck",38,0.699
"125","Christopher Moeller",38,0.756
"126","Austin Hsu",37,0.709
"127","Khang Le",36,0.742
"128","Jokubas Uogintas",36,0.707
"129","Johann Bodin",35,0.684
"130","Livia Prima",34,0.687
"131","Karl Kopinski",33,0.728
"132","Jesper Ejsing",33,0.673
"133","Grzegorz Rutkowski",32,0.722
"134","Antonio José Manzanedo",31,0.742
"135","Victor Adame Minguez",31,0.72
"136","Cynthia Sheppard",30,0.684
"137","Lie Setiawan",30,0.705
"138","Matt Cavotta",30,0.685
"139","Eric Fortune",29,0.704
"140","Sarah Finnigan",29,0.706
"141","Hideaki Takamura",27,0.742
"142","Milivoj Ćeran",26,0.714
"143","Matt Thompson",26,0.742
"144","Winona Nelson",25,0.771
"145","Lindsey Look",24,0.755
"146","Dallas Williams",24,0.717
"147","Joe Slucher",24,0.742
"148","Sam Wood",22,0.688
"149","Julian Kok Joon Wen",21,0.721
"150","Dimitar Marinski",21,0.763
"151","Wesley Burt",21,0.711
"152","Uriah Voth",21,0.681
