"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",219,73.2
"2","Scalding Tarn",206,73.1
"3","Misty Rainforest",188,72.8
"4","Lightning Bolt",165,73.9
"5","Otawara, Soaring City",155,72.6
"6","Flooded Strand",138,73.5
"7","Boseiju, Who Endures",135,72.9
"8","Mishra's Bauble",133,73.5
"9","Spell Pierce",131,74.6
"10","Expressive Iteration",129,73.3
"11","Unholy Heat",127,73.7
"12","Ragavan, Nimble Pilferer",122,73.4
"13","Fiery Islet",120,73.2
"14","Forest",116,71.8
"15","Island",112,71.6
"16","Polluted Delta",112,72.9
"17","Counterspell",106,74.1
"18","Spirebluff Canal",104,73.6
"19","Ledger Shredder",103,73.5
"20","Wooded Foothills",98,73.7
"21","Hallowed Fountain",97,73.3
"22","Urza's Saga",92,73.2
"23","Archmage's Charm",91,73
"24","Stomping Ground",89,73.4
"25","Endurance",87,72.4
"26","Snow-Covered Island",87,73.6
"27","Windswept Heath",80,73.5
"28","Murktide Regent",80,74
"29","Consider",79,74.1
"30","Bloodstained Mire",78,73.5
"31","Breeding Pool",78,72.8
"32","Mountain",77,71.9
"33","Arid Mesa",73,74
"34","Shadowspear",70,73.3
"35","Plains",68,72.4
"36","Swamp",66,71.8
"37","Springleaf Drum",65,73
"38","Esper Sentinel",63,73.8
"39","Sacred Foundry",61,73.8
"40","Dress Down",61,73.7
"41","Dragon's Rage Channeler",59,73.2
"42","Blood Crypt",58,73.1
"43","Stoneforge Mystic",58,73.5
"44","Wrenn and Six",55,75.5
"45","Teferi, Time Raveler",54,73.7
"46","Fury",53,73.1
"47","Cavern of Souls",53,72.8
"48","Puresteel Paladin",51,73.5
"49","Colossus Hammer",51,73.5
"50","Sigarda's Aid",51,73.5
