"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",188,72.8
"2","Flusterstorm",149,74
"3","Engineered Explosives",148,73.3
"4","Dress Down",136,73.8
"5","Force of Vigor",130,73.2
"6","Unlicensed Hearse",119,72.3
"7","Subtlety",116,73.6
"8","Magus of the Moon",111,73.8
"9","Endurance",108,72.6
"10","Blood Moon",80,73.6
"11","Pithing Needle",77,72.6
"12","Veil of Summer",74,74
"13","Jace, the Mind Sculptor",71,74
"14","Spell Pierce",69,72.5
"15","Relic of Progenitus",67,72.8
"16","Chalice of the Void",60,73.3
"17","Fury",58,72.8
"18","March of Otherworldly Light",54,73.2
"19","Sanctifier en-Vec",53,74.1
"20","Path to Exile",50,75
"21","Boseiju, Who Endures",50,74.8
"22","Tourach, Dread Cantor",41,73.2
"23","Lavinia, Azorius Renegade",40,73.9
"24","Foundation Breaker",38,71.7
"25","Hushbringer",37,74.5
"26","Tormod's Crypt",37,70.5
"27","Jegantha, the Wellspring",35,71.4
"28","Thoughtseize",34,72.5
"29","Alpine Moon",34,70.2
"30","Yorion, Sky Nomad",31,75.3
"31","Kolaghan's Command",29,71.6
"32","Necromentia",28,71.4
"33","Outland Liberator",27,72
"34","Dismember",27,73.9
"35","Soul-Guide Lantern",25,72.5
"36","Teferi, Time Raveler",25,70
"37","Emrakul, the Promised End",25,71.7
"38","Leyline of Sanctity",24,73.3
"39","Crime // Punishment",24,69.4
"40","Leyline of the Void",22,70.7
"41","Scavenging Ooze",22,72.8
"42","Mana Leak",22,76.3
"43","Kaito Shizuki",22,71.1
"44","Meddling Mage",21,74.4
"45","Emrakul, the Aeons Torn",20,74.2
"46","Rest in Peace",20,71.3
"47","Nature's Claim",20,71.6
"48","Abrade",20,70.1
"49","Roiling Vortex",19,73.8
"50","Smash to Smithereens",19,73.1
