"","CardNames","DeckCount","Winrate95Min"
"1","Flusterstorm",149,71.1
"2","Dress Down",136,70.8
"3","Magus of the Moon",111,70.5
"4","Subtlety",116,70.4
"5","Engineered Explosives",148,70.4
"6","Force of Vigor",130,70.3
"7","Mystical Dispute",188,70.3
"8","Path to Exile",50,70.1
"9","Veil of Summer",74,70
"10","Jace, the Mind Sculptor",71,69.9
"11","Boseiju, Who Endures",50,69.8
"12","Blood Moon",80,69.7
"13","Supreme Verdict",16,69.6
"14","Sanctifier en-Vec",53,69.3
"15","Endurance",108,69.3
"16","Yorion, Sky Nomad",31,69.1
"17","Unlicensed Hearse",119,69
"18","Chalice of the Void",60,68.8
"19","Pithing Needle",77,68.6
"20","Hushbringer",37,68.4
"21","Relic of Progenitus",67,68.4
"22","March of Otherworldly Light",54,68.3
"23","Mana Leak",22,68.2
"24","Spell Pierce",69,68.2
"25","Fury",58,68.1
"26","Lavinia, Azorius Renegade",40,68
"27","Tourach, Dread Cantor",41,67.3
"28","Anger of the Gods",9,66.9
"29","Dismember",27,66.8
"30","Thoughtseize",34,66.5
"31","Emrakul, the Aeons Torn",20,66.4
"32","Meddling Mage",21,66.2
"33","Leyline of Sanctity",24,66.1
"34","Foundation Breaker",38,66
"35","Roiling Vortex",19,65.7
"36","Scavenging Ooze",22,65.6
"37","Outland Liberator",27,65.5
"38","Smash to Smithereens",19,65.1
"39","Knight of Autumn",15,65
"40","Soul-Guide Lantern",25,65
"41","Jegantha, the Wellspring",35,64.9
"42","Necromentia",28,64.7
"43","Tormod's Crypt",37,64.7
"44","Deflecting Palm",18,64.3
"45","Kolaghan's Command",29,64.3
"46","Emrakul, the Promised End",25,64.2
"47","Tireless Tracker",15,63.7
"48","Alpine Moon",34,63.6
"49","Nature's Claim",20,63.2
"50","Radiant Fountain",10,63.1
