"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1248,0.718
"2","Magali Villeneuve",764,0.726
"3","Johannes Voss",722,0.726
"4","Christopher Rush",682,0.725
"5","Wesley Burt",674,0.723
"6","Svetlin Velinov",620,0.732
"7","Adam Paquette",607,0.712
"8","Douglas Shuler",585,0.71
"9","Anson Maddocks",567,0.726
"10","Eric Deschamps",514,0.713
"11","Jonas De Ro",478,0.72
"12","Chris Rallis",449,0.723
"13","Kieran Yanner",439,0.735
"14","Daarken",376,0.722
"15","Victor Adame Minguez",358,0.715
"16","Joseph Meehan",354,0.712
"17","Titus Lunter",349,0.725
"18","Steve Argyle",349,0.718
"19","Tomasz Jedruszek",348,0.733
"20","Ekaterina Burmak",340,0.735
"21","Lucas Graciano",331,0.706
"22","Anastasia Ovchinnikova",295,0.727
"23","Ryan Pancoast",292,0.716
"24","Zezhou Chen",290,0.722
"25","Jung Park",284,0.73
"26","John Howe",272,0.725
"27","Piotr Dura",271,0.718
"28","John Avon",246,0.726
"29","Aleksi Briclot",233,0.723
"30","Mark Poole",232,0.722
"31","Noah Bradley",232,0.738
"32","Igor Kieryluk",232,0.725
"33","Alayna Danner",229,0.731
"34","Daniel Ljunggren",220,0.72
"35","Dan Scott",214,0.716
"36","Cristi Balanescu",212,0.719
"37","Yeong-Hao Han",204,0.713
"38","John Stanko",204,0.704
"39","Karl Kopinski",201,0.722
"40","Winona Nelson",197,0.722
"41","Wisnu Tan",195,0.725
"42","Viktor Titov",195,0.73
"43","Cynthia Sheppard",193,0.726
"44","Ravenna Tran",192,0.7
"45","Jesper Ejsing",191,0.741
"46","Raoul Vitale",188,0.721
"47","Dmitry Burmak",188,0.711
"48","Sam Burley",185,0.706
"49","Jehan Choo",184,0.725
"50","Sarah Finnigan",183,0.724
"51","Jaime Jones",182,0.723
"52","Andreas Rocha",180,0.701
"53","Lucas Staniec",178,0.722
"54","Yigit Koroglu",174,0.733
"55","Slawomir Maniak",170,0.703
"56","Jakub Kasper",169,0.73
"57","Izzy",166,0.738
"58","Jesper Myrfors",165,0.714
"59","Dan Frazier",161,0.714
"60","Florian de Gesincourt",161,0.718
"61","Franz Vohwinkel",156,0.729
"62","Andreas Zafiratos",154,0.719
"63","Jason Rainville",151,0.727
"64","Cyril Van Der Haegen",148,0.733
"65","Campbell White",144,0.727
"66","Mike Bierek",143,0.716
"67","Jonathan Kuo",141,0.712
"68","Volkan Baǵa",133,0.726
"69","Wylie Beckert",131,0.719
"70","Terese Nielsen",130,0.721
"71","Chase Stone",127,0.736
"72","Vance Kovacs",122,0.721
"73","Wayne Reynolds",122,0.737
"74","Chris Ostrowski",119,0.724
"75","Heonhwa Choe",117,0.712
"76","Seb McKinnon",113,0.732
"77","Caio Monteiro",111,0.718
"78","William Arnold",110,0.731
"79","Lawrence Snelly",109,0.725
"80","Nils Hamm",105,0.714
"81","James Ryman",104,0.711
"82","Johann Bodin",102,0.728
"83","Dimitar Marinski",99,0.736
"84","Christine Choi",93,0.725
"85","Donato Giancola",93,0.707
"86","Lius Lasahido",92,0.752
"87","Lake Hurwitz",87,0.737
"88","Chris Seaman",87,0.745
"89","Raymond Swanland",86,0.717
"90","Vincent Proce",84,0.712
"91","Andrew Goldhawk",82,0.734
"92","Ryan Yee",82,0.733
"93","Richard Wright",81,0.715
"94","Martina Fackova",81,0.714
"95","Robbie Trevino",80,0.75
"96","Anna Steinbauer",78,0.717
"97","Scott M. Fischer",74,0.731
"98","Clint Cearley",74,0.71
"99","Todd Lockwood",72,0.71
"100","Jeremy Jarvis",71,0.736
"101","Cliff Childs",70,0.747
"102","Irina Nordsol",70,0.693
"103","Chris Rahn",69,0.705
"104","Josu Hernaiz",68,0.743
"105","Matt Stewart",65,0.715
"106","David Palumbo",63,0.728
"107","Manuel Castañón",62,0.712
"108","Randy Vargas",60,0.721
