"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",123,70.2
"2","Goblin Chainwhirler",14,69.3
"3","Narset's Reversal",63,69.3
"4","Aether Gust",60,69
"5","Hullbreaker Horror",48,68.6
"6","Negate",36,68.3
"7","Anger of the Gods",55,68.3
"8","Alpine Moon",55,68.1
"9","Grafdigger's Cage",59,67.9
"10","Chandra, Torch of Defiance",49,67.8
"11","Yorion, Sky Nomad",28,67.6
"12","Skysovereign, Consul Flagship",46,67.6
"13","Fry",57,67.6
"14","Lava Coil",38,67.5
"15","God-Pharaoh's Statue",45,67.5
"16","Tormod's Crypt",45,67.5
"17","Redcap Melee",66,67.5
"18","Dovin's Veto",32,67.4
"19","Pithing Needle",47,67.4
"20","Voracious Hydra",4,67.3
"21","Rest in Peace",56,67.3
"22","Damping Sphere",93,67.3
"23","Noxious Grasp",26,67.2
"24","Pestilent Cauldron",42,67.2
"25","Go Blank",51,67.1
"26","Roiling Vortex",38,67
"27","Dream Trawler",11,66.4
"28","Young Pyromancer",23,66.4
"29","Rending Volley",70,66.2
"30","Esika's Chariot",20,65.8
"31","Settle the Wreckage",19,65.8
"32","Golos, Tireless Pilgrim",32,65.8
"33","Sunset Revelry",20,65.7
"34","Duress",41,65.7
"35","Deafening Silence",48,65.7
"36","Rampaging Ferocidon",40,65.5
"37","Elite Spellbinder",39,65.5
"38","Meteor Golem",15,65.4
"39","Approach of the Second Sun",17,65.1
"40","Thought Distortion",17,65.1
"41","Tablet of the Guilds",36,65
"42","Leyline of Sanctity",6,64.8
"43","Disdainful Stroke",23,64.7
"44","Sphinx of the Final Word",14,64.6
"45","Kenrith's Transformation",21,64.6
"46","Jace, Wielder of Mysteries",21,64.3
"47","Darksteel Citadel",24,64.2
"48","Archon of Emeria",38,64.1
"49","Treasure Vault",16,63.8
"50","Spell Pierce",31,63.7
