"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Naya Winota - Devotion Walkers - Mono Red Burn - Izzet Control - Phoenix,Niv To Light - Temur Lotus Field - Mono Black Midrange - Mono Blue Spirits,Devotion Walkers - Izzet Control,Devotion Walkers - Izzet Control - Mono Red Burn,Devotion Walkers - Izzet Control - Mono Red Burn
"Tiers 1.5",Rakdos Midrange - Azorius Control - Simic Lotus Field - Mono Blue Spirits,Izzet Control - Devotion Walkers - Simic Lotus Field - Azorius Control - Mono Red Burn - Golgari Stompy,Mono Red Burn - Mono Blue Spirits - Naya Winota - Azorius Control - Phoenix - Rakdos Midrange - Simic Lotus Field - Niv To Light,Naya Winota - Mono Blue Spirits - Azorius Control - Phoenix - Rakdos Midrange - Niv To Light - Simic Lotus Field - Mono Black Midrange - Temur Lotus Field,Naya Winota - Mono Blue Spirits - Azorius Control - Phoenix - Rakdos Midrange - Niv To Light - Simic Lotus Field - Mono Black Midrange - Temur Lotus Field
"Tiers 2",Rakdos Anvil - Bant Spirits - Niv To Light - Mardu Grease Fang - WURG Enigmatic Incarnation - Mono Black Midrange,Rakdos Anvil - Rakdos Midrange - Phoenix - Naya Winota - WURG Enigmatic Incarnation - Bant Spirits,Mono Black Midrange - Rakdos Anvil - Temur Lotus Field - Bant Spirits - WURG Enigmatic Incarnation,Rakdos Anvil - Bant Spirits - Golgari Stompy - WURG Enigmatic Incarnation,Rakdos Anvil - Bant Spirits - Golgari Stompy - WURG Enigmatic Incarnation
"Tiers 2.5",Mono Black Aggro - Temur Lotus Field - Golgari Stompy - Jund Midrange,Mono Black Aggro - Jund Midrange - Mardu Grease Fang,Golgari Stompy - Mardu Grease Fang - Mono Black Aggro - Jund Midrange,Mono Black Aggro - Mardu Grease Fang - Jund Midrange,Mono Black Aggro - Mardu Grease Fang - Jund Midrange
