"","CardNames","DeckCount","WinrateAverage"
"1","Sokenzan, Crucible of Defiance",127,71.9
"2","Otawara, Soaring City",111,72.6
"3","Island",102,72.2
"4","Mountain",96,71
"5","Fable of the Mirror-Breaker",90,70.6
"6","Elvish Mystic",88,72
"7","Llanowar Elves",88,72
"8","Hall of Storm Giants",86,72.7
"9","Forest",83,72.1
"10","Bonecrusher Giant",82,71.9
"11","Den of the Bugbear",78,71.9
"12","Steam Vents",77,72.7
"13","Boseiju, Who Endures",77,72
"14","Expressive Iteration",74,72.5
"15","Lair of the Hydra",74,72.1
"16","Consider",70,72.5
"17","Opt",70,72.5
"18","Stormcarved Coast",68,72.4
"19","Spirebluff Canal",65,72.5
"20","Riverglide Pathway",64,72.9
"21","Plains",64,71.4
"22","Temple Garden",64,71.5
"23","Branchloft Pathway",60,71.4
"24","Narset, Parter of Veils",58,73.5
"25","Treasure Cruise",56,72.4
"26","Fiery Impulse",55,72.5
"27","Flame-Blessed Bolt",54,72.7
"28","Fatal Push",54,70.9
"29","Blood Crypt",54,70.5
"30","Stomping Ground",54,70.3
"31","Mana Confluence",52,71.5
"32","Thoughtseize",51,72
"33","Sacred Foundry",51,70
"34","Nykthos, Shrine to Nyx",50,73.7
"35","Takenuma, Abandoned Mire",50,70.8
"36","Play with Fire",50,71.7
"37","Thing in the Ice",49,72.6
"38","Blightstep Pathway",48,70
"39","Swamp",48,71.4
"40","Overgrown Tomb",48,72.3
"41","Needleverge Pathway",48,70.2
"42","Cragcrown Pathway",47,70.1
"43","Brutal Cathar",46,71.2
"44","Cavalier of Thorns",46,72.5
"45","Karn, the Great Creator",45,73
"46","Kiora, Behemoth Beckoner",45,72.9
"47","Urborg, Tomb of Yawgmoth",44,71.3
"48","Old-Growth Troll",44,73.3
"49","Storm the Festival",44,73.3
"50","Monastery Swiftspear",44,72
