"","CardNames","DeckCount","WinrateAverage"
"1","Rapid Hybridization",1,100
"2","Biogenic Ooze",1,100
"3","Otawara, Soaring City",1,90.9
"4","The Wandering Emperor",1,88.9
"5","Dive Down",2,86.7
"6","Witness Protection",2,86.7
"7","Voracious Hydra",4,85.7
"8","Sorin's Thirst",2,84.6
"9","Stubborn Denial",2,81.8
"10","Eliminate",2,81.2
"11","Leyline of Sanctity",6,81.1
"12","Surrak Dragonclaw",3,80.8
"13","The Immortal Sun",2,80
"14","Goblin Chainwhirler",14,79.3
"15","Tolsimir, Friend to Wolves",5,78.8
"16","By Force",3,78.3
"17","Hour of Devastation",3,78.3
"18","Blink of an Eye",3,78.3
"19","Faceless Haven",5,78
"20","Dream Trawler",11,77.8
"21","Cry of the Carnarium",4,77.8
"22","Legion Angel",1,77.8
"23","Entrancing Melody",6,77.1
"24","Invasive Surgery",5,76.7
"25","Vandalblast",7,76.6
"26","Icon of Ancestry",6,76.6
"27","Extraction Specialist",2,76.5
"28","Boseiju, Who Endures",5,75.8
"29","Sphinx of the Final Word",14,75
"30","Shifting Ceratops",13,75
"31","The Book of Exalted Deeds",3,75
"32","Tomik, Distinguished Advokist",2,75
"33","Brutal Cathar",2,75
"34","Fracture",2,75
"35","Light of Hope",2,75
"36","Fight as One",2,75
"37","Gideon, Ally of Zendikar",1,75
"38","Virus Beetle",1,75
"39","Cemetery Illuminator",1,75
"40","Outland Liberator",1,75
"41","Cloudsteel Kirin",1,75
"42","Sweltering Suns",1,75
"43","Glorybringer",1,75
"44","The Scarab God",1,75
"45","Xenagos, the Reveler",1,75
"46","Fiery Impulse",1,75
"47","Toski, Bearer of Secrets",1,75
"48","Scavenging Ooze",1,75
"49","Lightning Axe",1,75
"50","Adanto Vanguard",1,75
