"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time - Creativity Combo,Green Tron,Izzet Murktide,Izzet Murktide,Izzet Murktide
"Tiers 1.5",Yawgmoth - Blue Living End - Amulet Titan - Burn - Grixis Shadow - Rakdos Midrange - Green Tron - Omnath Control,Amulet Titan - Yawgmoth - Omnath Control - Burn - Azorius Control - Glimpse Combo - Izzet Murktide - Blue Living End - Hammer Time - Rakdos Midrange - Belcher,Hammer Time - Yawgmoth - Amulet Titan - Green Tron - Burn - Creativity Combo - Blue Living End - Omnath Control - Rakdos Midrange - Grixis Shadow,Hammer Time - Yawgmoth - Amulet Titan - Green Tron - Burn - Creativity Combo - Blue Living End - Omnath Control - Rakdos Midrange - Grixis Shadow,Hammer Time - Yawgmoth - Amulet Titan - Green Tron - Burn - Creativity Combo - Blue Living End - Omnath Control - Rakdos Midrange - Grixis Shadow
"Tiers 2",Jeskai Control - Glimpse Combo - Mill - Belcher - Elementals,Grixis Shadow - Creativity Combo - Urza Affinity - Grinding Breach - Elementals,Glimpse Combo - Belcher - Azorius Control - Jeskai Control - Elementals - Urza Affinity,Glimpse Combo - Azorius Control - Belcher - Urza Affinity - Elementals,Glimpse Combo - Azorius Control - Belcher - Urza Affinity - Elementals
"Tiers 2.5",Azorius Control - Urza Affinity - Affinity - Grinding Breach,Mill - Jeskai Control - Affinity,Mill - Grinding Breach - Affinity,Jeskai Control - Grinding Breach - Mill - Affinity,Jeskai Control - Grinding Breach - Mill - Affinity
