"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Phoenix - Rakdos Midrange - Devotion Walkers,Dimir Control - Abzan Grease Fang - WURG Aggro - Azorius Control,Phoenix - Devotion Walkers,Phoenix - Devotion Walkers - Rakdos Midrange,Phoenix - Devotion Walkers - Rakdos Midrange
"Tiers 1.5",Mono White Humans - Simic Lotus   Strings - Bant   Spirits - Azorius Control - Rakdos Sacrifice - Gruul Stompy - WURG Aggro - Enigmatic Incarnation,8 Whack - Mono Black Midrange - Izzet Creativity - Selesnya Angels - Devotion Walkers - Bant   Spirits - Phoenix,Rakdos Midrange - Dimir Control - WURG Aggro - Azorius Control - Abzan Grease Fang - Bant   Spirits - Simic Lotus   Strings - Mono White Humans - Gruul Stompy - Rakdos Sacrifice - Enigmatic Incarnation,Dimir Control - WURG Aggro - Abzan Grease Fang - Azorius Control - Bant   Spirits - Simic Lotus   Strings - Gruul Stompy - Rakdos Sacrifice - Mono White Humans,Dimir Control - WURG Aggro - Abzan Grease Fang - Azorius Control - Bant   Spirits - Simic Lotus   Strings - Gruul Stompy - Rakdos Sacrifice - Mono White Humans
"Tiers 2",Abzan Grease Fang - Dimir Control - Niv To Light,Gruul Stompy - Rakdos Sacrifice - Rakdos Midrange - Simic Lotus   Strings - Enigmatic Incarnation - Mono White Humans,Mono Black Midrange - 8 Whack,Enigmatic Incarnation - 8 Whack - Mono Black Midrange - Izzet Creativity - Selesnya Angels,Enigmatic Incarnation - 8 Whack - Mono Black Midrange - Izzet Creativity - Selesnya Angels
"Tiers 2.5",Mono Black Midrange - 8 Whack - Izzet Creativity - Selesnya Angels - Mono Red Aggro - Mono Blue Spirits,Mono Red Aggro - Mono Blue Spirits - Niv To Light,Izzet Creativity - Selesnya Angels - Niv To Light - Mono Red Aggro - Mono Blue Spirits,Mono Red Aggro - Mono Blue Spirits - Niv To Light,Mono Red Aggro - Mono Blue Spirits - Niv To Light
