"","CardNames","DeckCount","WinrateAverage"
"1","Surgical Extraction",159,67.1
"2","Pyroblast",134,67.2
"3","Red Elemental Blast",110,66.7
"4","Force of Negation",108,66.9
"5","Meltdown",102,66.7
"6","Flusterstorm",64,66.5
"7","Hydroblast",63,69.4
"8","Force of Vigor",55,66.2
"9","Leyline of the Void",47,71.9
"10","Price of Progress",45,67.6
"11","Endurance",44,64.5
"12","Counterbalance",41,66.8
"13","End the Festivities",41,67.7
"14","Carpet of Flowers",41,65.5
"15","Thoughtseize",40,64.8
"16","Faerie Macabre",39,64.5
"17","Grafdigger's Cage",39,67.2
"18","Hurkyl's Recall",39,66.8
"19","Null Rod",35,67.5
"20","Rough // Tumble",35,68.3
"21","Plague Engineer",34,69.4
"22","Serenity",32,63.8
"23","Collector Ouphe",32,66.2
"24","Mindbreak Trap",31,67
"25","Yorion, Sky Nomad",30,70.8
"26","Submerge",29,71.4
"27","Brazen Borrower",28,68.8
"28","Veil of Summer",27,64.1
"29","Chain of Vapor",27,60
"30","Massacre",27,61.5
"31","Tormod's Crypt",27,65.6
"32","Deafening Silence",26,69.8
"33","Wear // Tear",24,60.5
"34","Unlicensed Hearse",23,67.6
"35","Duress",22,62
"36","Abrade",22,69.1
"37","Magus of the Moon",21,69.8
"38","Chancellor of the Annex",18,61.3
"39","Coffin Purge",18,61.3
"40","Fiery Confluence",18,69.4
"41","Narset, Parter of Veils",18,64.9
"42","Containment Priest",18,70.2
"43","Mycosynth Lattice",17,68.6
"44","Progenitus",17,66.4
"45","Echoing Truth",16,57
"46","Empty the Warrens",16,57.5
"47","Fatal Push",16,66.1
"48","Tendrils of Agony",15,57.6
"49","Liquimetal Coating",15,67.9
"50","Shriekmaw",15,67.6
