"","CardNames","DeckCount","WinrateAverage"
"1","Pyrokinesis",1,85.7
"2","Goblin Chieftain",2,81.8
"3","Goblin Piledriver",2,81.8
"4","Goblin Trashmaster",2,81.8
"5","Zagoth Triome",2,81.2
"6","Ichor Wellspring",2,81.2
"7","Goblin Lackey",3,80
"8","Goblin Ringleader",3,80
"9","Goblin Warchief",3,80
"10","Muxus, Goblin Grandee",3,80
"11","Eternal Witness",1,80
"12","Hornet Queen",1,80
"13","Spellseeker",1,80
"14","Traverse the Ulvenwald",1,80
"15","Ephemerate",1,80
"16","Orim's Chant",1,80
"17","Piracy Charm",1,80
"18","Lim-Dûl's Vault",1,77.8
"19","Scavenging Ooze",1,77.8
"20","Snow-Covered Mountain",8,76.8
"21","Twinshot Sniper",5,76.5
"22","Chandra, Torch of Defiance",5,75.6
"23","Hogaak, Arisen Necropolis",5,75.6
"24","Sanctum Prelate",8,75.4
"25","Goblin Matron",2,75
"26","Pashalik Mons",2,75
"27","Skirk Prospector",2,75
"28","Sling-Gang Lieutenant",2,75
"29","Kroxa, Titan of Death's Hunger",1,75
"30","Phyrexian Dreadnought",1,75
"31","Slip Out the Back",1,75
"32","Auriok Salvagers",1,75
"33","Thought-Knot Seer",1,75
"34","Cut // Ribbons",1,75
"35","Eldrazi Temple",1,75
"36","Rustvale Bridge",1,75
"37","Fierce Empath",1,75
"38","Satyr Wayfinder",1,75
"39","Titania, Protector of Argoth",1,75
"40","Khalni Garden",1,75
"41","Boggart Harbinger",1,75
"42","Conspicuous Snoop",1,75
"43","Goblin Cratermaker",1,75
"44","Kiki-Jiki, Mirror Breaker",1,75
"45","Stingscourger",1,75
"46","Food Chain",1,75
"47","Intuition",1,75
"48","Omniscience",1,75
"49","Gempalm Incinerator",1,75
"50","Mogg War Marshal",1,75
