"","CardNames","DeckCount","WinrateAverage"
"1","Ponder",165,66.3
"2","Brainstorm",165,66.3
"3","Force of Will",163,67.5
"4","Misty Rainforest",150,67
"5","Polluted Delta",143,65.8
"6","Scalding Tarn",137,66.7
"7","Volcanic Island",137,65.2
"8","Flooded Strand",131,67.6
"9","Island",122,66
"10","Wasteland",111,68.2
"11","Daze",98,67.9
"12","Expressive Iteration",97,67.1
"13","Lotus Petal",95,64
"14","Mishra's Bauble",92,67.6
"15","Mystic Sanctuary",89,67.1
"16","Lightning Bolt",88,66.8
"17","Pyroblast",88,67.3
"18","Murktide Regent",86,67.7
"19","Dragon's Rage Channeler",77,67.2
"20","Brazen Borrower",74,66.9
"21","Steam Vents",63,67.7
"22","Thoughtseize",62,63.7
"23","Ancient Tomb",60,69.2
"24","Karakas",60,67.4
"25","Underground Sea",59,64
"26","Verdant Catacombs",58,64
"27","Swords to Plowshares",58,68.1
"28","Dark Ritual",56,61.6
"29","Boseiju, Who Endures",55,65.4
"30","Mountain",50,68.2
"31","Green Sun's Zenith",50,66.1
"32","Delver of Secrets",50,66.9
"33","Prismatic Ending",49,67.1
"34","Tundra",49,66.6
"35","Badlands",48,62.4
"36","Swamp",46,64.8
"37","Endurance",46,65.5
"38","Bayou",46,65.9
"39","Windswept Heath",45,66.4
"40","Dryad Arbor",43,67.5
"41","Forest",42,66.3
"42","Lion's Eye Diamond",40,62.6
"43","Urza's Saga",40,67.9
"44","Plains",40,67.4
"45","Bloodstained Mire",39,61.4
"46","Force of Negation",39,67.2
"47","Tropical Island",39,64.9
"48","City of Traitors",38,69.1
"49","Bojuka Bog",38,65.1
"50","Simian Spirit Guide",36,68
