"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Hammer Time - Izzet Prowess - Burn - Heliod Combo - Amulet Titan - Green Tron - Izzet Murktide - WURG Control - Temur Footfalls - Azorius Control - Eldrazi Tron - Shadow Prowess,Reanimator - Hardened Scales - Mono White Taxes - Gruul Midrange - Dimir Control - Glimpse Combo - Jund Saga,Reanimator - Amulet Titan - Burn - Izzet Prowess - WURG Control - Gruul Midrange - Jund Saga - Hammer Time - Eldrazi Tron - Elementals - Mono White Taxes - Green Tron - Temur Footfalls - Heliod Combo - Izzet Murktide,Izzet Prowess - Hammer Time - Burn - Amulet Titan - Green Tron - Heliod Combo - WURG Control - Izzet Murktide - Temur Footfalls - Eldrazi Tron - Azorius Control,Izzet Prowess - Hammer Time - Burn - Amulet Titan - Green Tron - Heliod Combo - WURG Control - Izzet Murktide - Temur Footfalls - Eldrazi Tron - Azorius Control
"Tiers 1.5",BTL Scapeshift - Elementals - Esper Control - Jund Saga - Mill - Jund Midrange - Dredge - Blue Living End - 5 Color Turbo Tibalt - Gruul Midrange - Jund Shadow - Niv To Light - Creativity Combo - Mono White Taxes - Grixis Monkey - Obosh Aggro,Elementals - Asmo Food - Dredge - Eldrazi Tron - UBRG Shadow - WURG Control - Affinity - Amulet Titan - 5 Color Turbo Tibalt - Mill - WURG Footfalls - Burn - Green Tron - Izzet Prowess - Temur Footfalls - Humans - Boros Prowess - Slivers - Taking Turns - Esper Control - Blue Living End - BTL Scapeshift,Dredge - BTL Scapeshift - Mill - Esper Control - 5 Color Turbo Tibalt - Shadow Prowess - Blue Living End - Azorius Control - Jund Midrange - Niv To Light - Yawgmoth - Creativity Combo - Obosh Aggro,Elementals - Jund Saga - BTL Scapeshift - Shadow Prowess - Esper Control - Mill - Gruul Midrange - Dredge - Mono White Taxes - Jund Midrange - Blue Living End - 5 Color Turbo Tibalt - Niv To Light - Creativity Combo - Reanimator,Elementals - Jund Saga - BTL Scapeshift - Shadow Prowess - Esper Control - Mill - Gruul Midrange - Dredge - Mono White Taxes - Jund Midrange - Blue Living End - 5 Color Turbo Tibalt - Niv To Light - Creativity Combo - Reanimator
"Tiers 2",Yawgmoth - Grixis Shadow - Stoneblade - Rakdos Midrange - Mardu Midrange - Reclamation - Jeskai Control - Humans - Boros Prowess - Grinding Breach - WURG Footfalls - Oops All Spells - Asmo Urza - Golgari Midrange - UBRG Shadow - Affinity - Spirits - Reanimator - Asmo Food - Ad Nauseam,Mardu Midrange - Yawgmoth - Spirits - Hammer Time - Omnath Saheeli - Bogles - Thopter Urza - Devoted Combo - Izzet Breach - Jund Midrange - Izzet Murktide - Heliod Combo - Ad Nauseam - Shadow Prowess - Obosh Aggro - Jeskai Control - Niv To Light - Oops All Spells - Asmo Urza - Belcher - Creativity Combo - Grinding Breach - Grixis Monkey - Reclamation - Stoneblade - Azorius Control,Grixis Monkey - Mardu Midrange - UBRG Shadow - Humans - Boros Prowess - WURG Footfalls - Glimpse Combo - Hardened Scales - Jund Shadow - Affinity - Stoneblade - Asmo Food - Jeskai Control - Reclamation - Dimir Control - Grinding Breach - Rakdos Midrange - Oops All Spells - Asmo Urza - Spirits - Grixis Shadow - Ad Nauseam,Jund Shadow - Yawgmoth - Grixis Monkey - Obosh Aggro - Mardu Midrange - Stoneblade - Humans - Boros Prowess - Rakdos Midrange - WURG Footfalls - UBRG Shadow - Reclamation - Jeskai Control - Grixis Shadow - Affinity - Grinding Breach - Glimpse Combo - Asmo Food - Oops All Spells - Asmo Urza - Hardened Scales - Spirits - Dimir Control - Golgari Midrange - Ad Nauseam,Jund Shadow - Yawgmoth - Grixis Monkey - Obosh Aggro - Mardu Midrange - Stoneblade - Humans - Boros Prowess - Rakdos Midrange - WURG Footfalls - UBRG Shadow - Reclamation - Jeskai Control - Grixis Shadow - Affinity - Grinding Breach - Glimpse Combo - Asmo Food - Oops All Spells - Asmo Urza - Hardened Scales - Spirits - Dimir Control - Golgari Midrange - Ad Nauseam
"Tiers 2.5",Glimpse Combo - Infect - Izzet Kiki Jiki - Omnath Saheeli - Bogles - Thopter Urza - Devoted Combo - Izzet Breach - Hardened Scales - Dimir Control - Slivers - Taking Turns - Sultai Control - Belcher,Rakdos Midrange - Golgari Midrange - Sultai Control - Jund Shadow - Grixis Shadow - Infect - Izzet Kiki Jiki,Omnath Saheeli - Bogles - Thopter Urza - Devoted Combo - Izzet Breach - Golgari Midrange - Slivers - Taking Turns - Belcher - Sultai Control - Infect - Izzet Kiki Jiki,Omnath Saheeli - Bogles - Thopter Urza - Devoted Combo - Izzet Breach - Slivers - Taking Turns - Belcher - Infect - Izzet Kiki Jiki - Sultai Control,Omnath Saheeli - Bogles - Thopter Urza - Devoted Combo - Izzet Breach - Slivers - Taking Turns - Belcher - Infect - Izzet Kiki Jiki - Sultai Control
