"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",411,79.4
"2","Mystical Dispute",384,79.4
"3","Veil of Summer",359,78.9
"4","Lurrus of the Dream-Den",344,78.9
"5","Aether Gust",303,79
"6","Path to Exile",263,79.1
"7","Pithing Needle",254,80
"8","Soul-Guide Lantern",231,80.2
"9","Force of Vigor",220,80.5
"10","Relic of Progenitus",187,80.8
"11","Kozilek's Return",175,78.5
"12","Tormod's Crypt",174,80.5
"13","Rest in Peace",172,79.7
"14","Blood Moon",169,78.7
"15","Abrade",165,80
"16","Chalice of the Void",164,79.2
"17","Alpine Moon",159,79.5
"18","Endurance",148,80.2
"19","Nihil Spellbomb",146,78.4
"20","Spell Pierce",141,78.6
"21","Celestial Purge",136,79.5
"22","Flusterstorm",136,79.3
"23","Force of Negation",134,79.4
"24","Dismember",132,80.6
"25","Cleansing Wildfire",131,80.7
"26","Thoughtseize",131,79.2
"27","Damping Sphere",119,77.8
"28","Torpor Orb",117,81.1
"29","Liquimetal Coating",110,80.6
"30","Kor Firewalker",110,80.8
"31","Grafdigger's Cage",106,79.2
"32","Void Mirror",106,78.7
"33","Ashiok, Dream Render",105,78.7
"34","Ensnaring Bridge",104,80.2
"35","Sanctifier en-Vec",95,79.1
"36","Dovin's Veto",93,80.2
"37","Wear // Tear",90,79.6
"38","Walking Ballista",90,79.6
"39","Fatal Push",88,79.7
"40","Dispel",85,78.9
"41","Prismatic Ending",85,79.9
"42","Timely Reinforcements",84,77.8
"43","Auriok Champion",83,79.6
"44","Kolaghan's Command",81,79.1
"45","Foundation Breaker",80,81.4
"46","Anger of the Gods",75,78.5
"47","Kozilek, Butcher of Truth",74,80.8
"48","Nature's Claim",71,80
"49","Smash to Smithereens",71,79.9
"50","Wurmcoil Engine",70,82.9
