"","CardNames","DeckCount","WinrateAverage"
"1","Atog",1,100
"2","Shadowborn Apostle",1,100
"3","Rite of Consumption",2,87.5
"4","Monstrous Carabid",1,77.8
"5","Dismantling Blow",1,77.8
"6","Lead the Stampede",1,77.8
"7","Kabira Crossroads",4,76.5
"8","Probe",2,75
"9","Hermetic Study",1,75
"10","Sagittars' Volley",1,75
"11","Echoing Calm",1,75
"12","Marauding Blight-Priest",1,75
"13","Unwind",1,75
"14","Seat of the Synod",1,75
"15","Crushing Disappointment",1,75
"16","Mulldrifter",4,72.4
"17","Cartouche of Ambition",1,71.4
"18","Epicure of Blood",1,71.4
"19","Death Denied",1,71.4
"20","Highland Forest",1,71.4
"21","Tolarian Winds",1,71.4
"22","Crop Rotation",1,71.4
"23","Lava Dart",1,71.4
"24","Lash of Malice",1,71.4
"25","Cry of Contrition",1,71.4
"26","Collateral Damage",1,71.4
"27","Oona's Grace",1,71.4
"28","Repository Skaab",1,71.4
"29","Dissenter's Deliverance",3,70.8
"30","Coral Net",26,69.8
"31","Peppersmoke",6,69.6
"32","Shrivel",6,69.6
"33","Exclude",48,69.4
"34","Parapet",13,69.4
"35","Nausea",2,69.2
"36","Phyresis",2,69.2
"37","Winter's Rest",11,68.9
"38","Inside Out",42,68.7
"39","Patrician's Scorn",25,68.4
"40","Haunting Misery",3,68.2
"41","Dihada's Ploy",3,68.2
"42","Aura Fracture",9,68.1
"43","Sage's Row Denizen",19,68
"44","Ghostly Flicker",4,67.9
"45","Guardian of the Guildpact",33,67.7
"46","Stone Rain",10,67.7
"47","Root Out",10,67.6
"48","Makeshift Munitions",36,67.2
"49","Bloodrite Invoker",26,67
"50","Orochi Leafcaller",38,66.9
