"","CardNames","DeckCount","WinrateAverage"
"1","Ash Barrens",1315,64.1
"2","Counterspell",1055,64.3
"3","Dispel",1017,63.3
"4","Preordain",994,64
"5","Prophetic Prism",863,63.5
"6","Lightning Bolt",858,63.5
"7","Chromatic Star",823,62.9
"8","Cast Down",812,63.5
"9","Brainstorm",809,64.1
"10","Augur of Bolas",791,64.3
"11","Swamp",777,62.8
"12","Spellstutter Sprite",771,64.6
"13","Ninja of the Deep Hours",770,64.6
"14","Snow-Covered Island",770,64.3
"15","Faerie Seer",760,64.7
"16","Galvanic Blast",739,62.3
"17","Island",706,64.3
"18","Great Furnace",698,62.7
"19","Thorn of the Black Rose",665,62.9
"20","Mountain",653,62.5
"21","Evolving Wilds",623,63.8
"22","Darksteel Citadel",619,62.8
"23","Forest",617,62.2
"24","Myr Enforcer",612,62.8
"25","Atog",606,62.9
"26","Fling",595,62.8
"27","Seat of the Synod",591,62.3
"28","Thoughtcast",573,62.1
"29","Ichor Wellspring",572,63.1
"30","Snuff Out",569,63.7
"31","Plains",558,63.3
"32","Silverbluff Bridge",557,62
"33","Gurmag Angler",546,63.9
"34","Bonder's Ornament",527,64
"35","Mulldrifter",485,64.4
"36","Echoing Decay",484,63.4
"37","Abrade",478,65.2
"38","Ice Tunnel",464,63.7
"39","Mistvault Bridge",458,63.1
"40","Vault of Whispers",453,63.8
"41","Snow-Covered Mountain",394,63.7
"42","Ephemerate",389,65
"43","Disciple of the Vault",381,63.9
"44","Makeshift Munitions",375,64.3
"45","Cave of Temptation",374,64.9
"46","Ponder",364,65.2
"47","Faithless Looting",361,64.8
"48","Drossforge Bridge",359,63.6
"49","Deadly Dispute",355,63.9
"50","Bojuka Bog",354,63.2
