"","CardNames","DeckCount","Winrate95Min"
"1","Exclude",48,64.3
"2","Stonehorn Dignitary",274,63.6
"3","Shenanigans",340,63.3
"4","Inside Out",42,63.2
"5","Curfew",167,63.1
"6","Gorilla Shaman",782,63
"7","Pyroblast",1214,62.9
"8","Coral Net",26,62.8
"9","Moment's Peace",172,62.8
"10","Cast Down",452,62.8
"11","Dispel",1018,62.8
"12","Hydroblast",1188,62.8
"13","Negate",311,62.7
"14","Stormbound Geist",593,62.7
"15","Chainer's Edict",517,62.5
"16","Suffocating Fumes",484,62.4
"17","Relic of Progenitus",781,62.4
"18","Fiery Cannonade",961,62.4
"19","Blue Elemental Blast",1031,62.4
"20","Okiba-Gang Shinobi",272,62.2
"21","Ancient Grudge",744,62.2
"22","Red Elemental Blast",871,62.2
"23","Bonder's Ornament",87,62
"24","Duress",1047,62
"25","Rite of Consumption",2,61.7
"26","Dinrova Horror",95,61.7
"27","Lone Missionary",171,61.7
"28","Weather the Storm",593,61.7
"29","Echoing Truth",801,61.7
"30","Pulse of Murasa",109,61.5
"31","Unexpected Fangs",312,61.4
"32","Reaping the Graves",593,61.4
"33","Electrickery",421,61.3
"34","Krark-Clan Shaman",650,61.3
"35","Ramosian Rally",50,61.2
"36","Swirling Sandstorm",164,61.2
"37","Guardian of the Guildpact",33,61.1
"38","Freed from the Real",46,61.1
"39","Makeshift Munitions",36,61
"40","Annul",103,61
"41","Revoke Existence",127,61
"42","Orochi Leafcaller",38,60.9
"43","Flaring Pain",467,60.8
"44","Scattershot",41,60.7
"45","Nihil Spellbomb",172,60.7
"46","Drift of Phantasms",46,60.6
"47","Gut Shot",467,60.6
"48","Patrician's Scorn",25,60.5
"49","Cleansing Wildfire",107,60.3
"50","Standard Bearer",165,60.3
