"","Artist","NoCopies","Winrate"
"1","Christopher Rush",13232,0.632
"2","John Avon",11128,0.63
"3","Mark Poole",9583,0.644
"4","Anson Maddocks",8560,0.643
"5","Greg Staples",7633,0.627
"6","Kaja Foglio",7042,0.639
"7","Jesper Myrfors",5531,0.629
"8","Richard Thomas",5518,0.637
"9","Douglas Shuler",5375,0.625
"10","Rob Alexander",5317,0.631
"11","Jonas De Ro",5054,0.645
"12","Dan Scott",4858,0.645
"13","Rebecca Guay",4700,0.647
"14","Svetlin Velinov",4415,0.641
"15","Steven Belledin",4054,0.636
"16","Vance Kovacs",3918,0.638
"17","Bastien L. Deharme",3865,0.642
"18","Alex Horley-Orlandelli",3861,0.623
"19","Slawomir Maniak",3421,0.642
"20","Greg Hildebrandt",3158,0.623
"21","Lawrence Snelly",3129,0.629
"22","Mark Tedin",3084,0.638
"23","Marc Simonetti",2940,0.623
"24","Dan Frazier",2800,0.628
"25","Colin Boyer",2598,0.647
"26","Lindsey Look",2327,0.646
"27","Thomas M. Baxa",2124,0.625
"28","Ben Wootten",2060,0.635
"29","Matt Stewart",2033,0.643
"30","Mike Ploog",2008,0.637
"31","David Gaillet",1810,0.626
"32","Randy Gallegos",1804,0.636
"33","Eric Fortune",1792,0.644
"34","Magali Villeneuve",1787,0.638
"35","Kev Walker",1764,0.613
"36","Mathias Kollros",1742,0.624
"37","Jim Nelson",1737,0.633
"38","Christopher Moeller",1702,0.633
"39","Joseph Meehan",1690,0.624
"40","Ben Thompson",1690,0.629
"41","Sandra Everingham",1670,0.615
"42","Howard Lyon",1610,0.627
"43","Raymond Swanland",1581,0.636
"44","Sidharth Chaturvedi",1579,0.639
"45","Ron Spencer",1578,0.627
"46","Paolo Parente",1559,0.629
"47","Ron Spears",1539,0.648
"48","Eytan Zana",1490,0.659
"49","Matt Thompson",1477,0.638
"50","Dany Orizio",1454,0.622
"51","Raoul Vitale",1453,0.63
"52","Anthony S. Waters",1435,0.641
"53","Jesper Ejsing",1405,0.619
"54","Johannes Voss",1394,0.635
"55","YW Tang",1360,0.64
"56","Nils Hamm",1359,0.627
"57","Drew Tucker",1321,0.623
"58","Pete Venters",1274,0.606
"59","Irina Nordsol",1237,0.639
"60","Glen Angus",1214,0.627
"61","Tom Kyffin",1211,0.618
"62","Gabor Szikszai",1204,0.643
"63","Jean-Sébastien Rossbach",1201,0.638
"64","Filip Burburan",1135,0.634
"65","David Martin",1127,0.631
"66","Craig J Spearing",1116,0.633
"67","Anastasia Ovchinnikova",1102,0.638
"68","Lius Lasahido",1079,0.618
"69","Terese Nielsen",1069,0.626
"70","Daarken",1069,0.623
"71","Jeremy Jarvis",1068,0.633
"72","Tom Wänerstrand",1066,0.63
"73","Dave Kendall",1063,0.647
"74","Bryan Talbot",997,0.66
"75","Eric Peterson",974,0.644
"76","Michael Sutfin",930,0.635
"77","James Paick",923,0.62
"78","Aaron Miller",912,0.637
"79","Adam Paquette",895,0.613
"80","Paul Scott Canavan",891,0.629
"81","Pat Morrissey",887,0.618
"82","Todd Lockwood",875,0.624
"83","Lars Grant-West",872,0.624
"84","April Lee",862,0.629
"85","Efrem Palacios",852,0.626
"86","Dave Allsop",851,0.641
"87","Zoltan Boros",844,0.63
"88","Jeff Miracola",835,0.628
"89","Milivoj Ćeran",816,0.624
"90","Allen Williams",812,0.638
"91","Warren Mahy",772,0.636
"92","Winona Nelson",752,0.643
"93","Val Mayerik",735,0.632
"94","Lucas Staniec",731,0.634
"95","Randy Vargas",711,0.642
"96","Michael Danza",711,0.6
"97","Franz Vohwinkel",694,0.636
"98","Heonhwa Choe",687,0.602
"99","Izzy",668,0.615
"100","James Wong",647,0.621
"101","Steve Argyle",646,0.613
"102","DiTerlizzi",622,0.648
"103","Luca Zontini",595,0.637
"104","Alan Rabinowitz",591,0.636
"105","Trevor Claxton",586,0.606
"106","Fred Hooper",577,0.652
"107","Vincent Proce",574,0.621
"108","E. M. Gist",555,0.599
"109","Jaime Jones",550,0.637
"110","Ilse Gort",538,0.62
"111","Tony Szczudlo",528,0.627
"112","Massimilano Frezzato",488,0.632
"113","Mike Raabe",485,0.664
"114","Dave Dorman",478,0.619
"115","Daren Bader",471,0.655
"116","Kieran Yanner",469,0.626
"117","Jason Felix",450,0.602
"118","Hugh Jamieson",450,0.608
"119","Omar Rayyan",448,0.611
"120","Heather Hudson",445,0.618
"121","rk post",443,0.632
"122","Nicholas Gregory",436,0.629
"123","Alayna Danner",436,0.633
"124","Darrell Riche",420,0.601
"125","Cristi Balanescu",419,0.624
"126","Adam Rex",418,0.65
"127","Evyn Fong",413,0.642
"128","Ryan Pancoast",407,0.612
"129","Mark Zug",379,0.643
"130","Brad Rigney",365,0.593
"131","Daniel Ljunggren",361,0.647
"132","Wisnu Tan",341,0.603
"133","Liam Sharp",333,0.606
"134","Cyril Van Der Haegen",325,0.623
"135","Steve White",313,0.611
"136","Rick Emond",312,0.633
"137","Justin Hampton",299,0.626
"138","Micah Epstein",289,0.626
"139","Martina Pilcerova",288,0.623
"140","Wayne England",284,0.653
"141","Ken Meyer, Jr.",283,0.63
"142","Matt Cavotta",279,0.602
"143","Wesley Burt",276,0.624
"144","Alan Pollack",271,0.624
"145","Roger Raupp",259,0.616
"146","Ravenna Tran",254,0.632
"147","Paul Lee",244,0.603
"148","James Ryman",243,0.629
"149","Titus Lunter",238,0.619
"150","Ralph Horsley",229,0.611
"151","David Rapoza",228,0.64
"152","Greg Simanson",227,0.646
"153","Caio Monteiro",222,0.642
"154","Michael Phillippi",222,0.645
"155","Brian Despain",216,0.67
"156","Zezhou Chen",212,0.613
"157","Don Hazeltine",210,0.621
"158","Scott Hampton",200,0.592
"159","Johann Bodin",193,0.66
"160","Edward P. Beard, Jr.",190,0.615
"161","Igor Kieryluk",189,0.607
"162","Anna Steinbauer",187,0.655
"163","Lucas Graciano",181,0.604
"164","James Zapata",180,0.602
"165","Justyna Gil",179,0.647
"166","Doug Chaffee",176,0.639
"167","Jason A. Engle",174,0.616
"168","Daniel Gelon",172,0.642
"169","Mark Winters",170,0.604
"170","John Stanko",165,0.598
"171","Joe Slucher",164,0.562
"172","Volkan Baǵa",164,0.607
"173","Ekaterina Burmak",161,0.596
"174","Scott Murphy",158,0.625
"175","Pat Lee",152,0.635
"176","Martina Fackova",151,0.643
"177","D. Alexander Gregory",149,0.632
"178","Denman Rooke",148,0.63
"179","Jonathan Kuo",148,0.63
"180","Jeff Easley",138,0.615
"181","Piotr Dura",136,0.617
"182","Joel Thomas",136,0.648
"183","David Palumbo",132,0.561
"184","Robbie Trevino",131,0.553
"185","Karl Kopinski",122,0.608
"186","Anthony Palumbo",121,0.636
"187","Miguel Mercado",119,0.612
"188","Scott M. Fischer",113,0.639
"189","Richard Kane Ferguson",111,0.616
"190","Zack Stella",110,0.626
"191","Lie Setiawan",106,0.6
"192","Chris Seaman",98,0.581
"193","Mike Bierek",95,0.61
"194","Mark Romanoski",95,0.646
"195","Sam Burley",89,0.647
"196","Seb McKinnon",89,0.601
"197","Brian Snõddy",85,0.63
"198","Wayne Reynolds",74,0.611
"199","Justin Sweet",71,0.609
"200","Zoltan Boros & Gabor Szikszai",70,0.661
"201","Randis Albion",69,0.626
"202","John Matson",66,0.606
"203","Sung Choi",65,0.613
"204","Hector Ortiz",62,0.54
"205","Lake Hurwitz",62,0.624
"206","Kekai Kotaki",58,0.551
"207","David A. Cherry",57,0.587
"208","Campbell White",55,0.622
"209","Bryon Wackwitz",53,0.645
"210","Adi Granov",52,0.556
"211","Scott Kirschner",51,0.596
"212","Marta Nael",51,0.564
"213","Hideaki Takamura",50,0.613
"214","Steve Prescott",50,0.52
"215","Chris Rahn",47,0.625
"216","Mark Behm",46,0.593
"217","Taylor Ingvarsson",45,0.654
"218","Hannibal King",37,0.604
"219","Whit Brachna",37,0.547
"220","Cynthia Sheppard",36,0.571
"221","Eric Deschamps",36,0.545
"222","Jakub Kasper",34,0.642
"223","Yeong-Hao Han",34,0.592
"224","Erica Yang",32,0.626
"225","Carl Critchlow",30,0.547
"226","D. J. Cleland-Hura",29,0.563
"227","Mila Pesic",28,0.683
"228","Ciruelo",28,0.627
"229","Jeff Laubenstein",27,0.608
"230","Donato Giancola",27,0.573
"231","Bud Cook",26,0.51
"232","Glenn Fabry",24,0.553
"233","Brandon Kitkouski",22,0.635
"234","Jarel Threat",22,0.528
"235","Jon Foster",21,0.636
"236","Bradley Williams",20,0.591
"237","Richard Whitters",19,0.591
"238","Andrey Kuzinskiy",19,0.561
"239","Deruchenko Alexander",18,0.545
"240","Andrew Robinson",16,0.647
"241","Even Amundsen",16,0.617
"242","Amy Weber",16,0.613
"243","John Coulthart",14,0.548
"244","Olivier Bernard",13,0.653
"245","Chippy",13,0.59
"246","Francisco Miyara",12,0.594
"247","Lucio Parrillo",12,0.5
"248","Jana Schirmer & Johannes Voss",11,0.638
"249","Iris Compiet",11,0.577
"250","Tsutomu Kawade",11,0.5
"251","Dana Knutson",11,0.444
"252","Ryan Yee",10,0.625
"253","Jason Rainville",10,0.5
"254","Jung Park",10,0.673
"255","Mark A. Nelson",9,0.623
"256","Tyler Walpole",8,0.542
"257","Drew Baker",8,0.5
"258","Joshua Hagler",8,0.5
"259","Dave DeVries",8,0.417
"260","Clint Cearley",8,0.545
"261","Bryan Sola",7,0.674
"262","Ryan Barger",7,0.722
"263","Gary Ruddell",7,0.52
"264","Jim Pavelec",7,0.444
