"","CardNames","DeckCount","WinrateAverage"
"1","Wastes",2,87.5
"2","Logic Knot",1,83.3
"3","Thrill of Possibility",2,75
"4","Blood Researcher",1,75
"5","Duskshell Crawler",1,75
"6","Dream's Grip",1,75
"7","Psychic Puppetry",1,75
"8","Dawn's Reflection",1,75
"9","Market Festival",1,75
"10","Memory Lapse",4,73.5
"11","Essence Scatter",2,73.3
"12","Faerie Guidemother",3,71.4
"13","Vent Sentinel",2,71.4
"14","Grim Harvest",1,71.4
"15","Cartouche of Strength",1,71.4
"16","Setessan Training",1,71.4
"17","Tandem Lookout",1,71.4
"18","Capsize",1,71.4
"19","Fog",1,71.4
"20","Riddle of Lightning",1,71.4
"21","Resculpt",1,71.4
"22","Alchemist's Vial",1,71.4
"23","Essence Infusion",1,71.4
"24","Lash of Malice",1,71.4
"25","Collateral Damage",1,71.4
"26","Relic of Progenitus",12,71.3
"27","Deadshot Minotaur",2,70.6
"28","Voldaren Epicure",3,70
"29","See Beyond",5,69.2
"30","Prismite",2,69.2
"31","Scattershot",9,68.8
"32","Arashin Cleric",7,68.8
"33","Aviary Mechanic",2,68.8
"34","Boomerang",2,68.8
"35","Zulaport Duelist",5,68.4
"36","Fire // Ice",44,68.2
"37","Forbidden Alchemy",19,67.9
"38","Piracy Charm",5,67.6
"39","Swiftwater Cliffs",101,67.4
"40","Fathom Seer",12,67.4
"41","Tolarian Winds",6,67.4
"42","God-Pharaoh's Faithful",52,67.3
"43","Sunscape Familiar",53,67.2
"44","Foresee",10,67.2
"45","Electrickery",81,67
"46","Compulsive Research",179,66.8
"47","Fanatical Firebrand",5,66.7
"48","Nightscape Familiar",4,66.7
"49","Consider",4,66.7
"50","Gust of Wind",4,66.7
