"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Devotion Walkers,Azorius Control,Rakdos Midrange - Azorius Control - Devotion Walkers,Rakdos Midrange - Devotion Walkers - Azorius Control,Rakdos Midrange - Devotion Walkers - Azorius Control
"Tiers 1.5",Mono Red Aggro - Azorius Control - Abzan Grease Fang - Phoenix - Mono White Humans - Jund Sacrifice - Bant   Spirits,Rakdos Midrange - Devotion Walkers - Phoenix - Mono Black Aggro - Mono Red Aggro - Mono Blue Spirits - Bant   Spirits - Jund Sacrifice,Mono Red Aggro - Phoenix - Jund Sacrifice - Bant   Spirits,Mono Red Aggro - Phoenix - Jund Sacrifice - Bant   Spirits,Mono Red Aggro - Phoenix - Jund Sacrifice - Bant   Spirits
"Tiers 2",Mono Blue Spirits - Mono Black Aggro,Pyromancer - Enigmatic Incarnation,Mono Blue Spirits - Abzan Grease Fang - Mono Black Aggro - Mono White Humans,Mono Blue Spirits - Mono Black Aggro - Abzan Grease Fang - Mono White Humans - Pyromancer,Mono Blue Spirits - Mono Black Aggro - Abzan Grease Fang - Mono White Humans - Pyromancer
"Tiers 2.5",Simic Lotus   Strings - Enigmatic Incarnation - Pyromancer,Mono White Humans - Abzan Grease Fang - Simic Lotus   Strings,Pyromancer - Enigmatic Incarnation - Simic Lotus   Strings,Enigmatic Incarnation - Simic Lotus   Strings,Enigmatic Incarnation - Simic Lotus   Strings
