"","CardNames","DeckCount","WinrateAverage"
"1","Hydroblast",106,66.8
"2","Pyroblast",105,65.8
"3","Blue Elemental Blast",102,64.5
"4","Electrickery",100,65.8
"5","Gorilla Shaman",97,66
"6","Red Elemental Blast",84,66.9
"7","Flaring Pain",73,64.5
"8","Relic of Progenitus",71,65.3
"9","Dust to Dust",54,65.2
"10","Gut Shot",49,63.4
"11","Dispel",47,62.6
"12","Annul",44,63.6
"13","Chainer's Edict",39,66.5
"14","Fiery Cannonade",37,66.4
"15","Underworld Rage-Hound",36,66.8
"16","Curfew",34,68.7
"17","Revoke Existence",30,61.2
"18","Diabolic Edict",29,63.8
"19","Nihil Spellbomb",29,63.8
"20","Shenanigans",27,67.5
"21","Suffocating Fumes",26,67.2
"22","Devour Flesh",24,69.7
"23","Unexpected Fangs",24,66.9
"24","Krark-Clan Shaman",22,66
"25","Lone Missionary",22,63.6
"26","Breath Weapon",20,69.2
"27","Weather the Storm",19,65.4
"28","Lifelink",18,64.9
"29","Standard Bearer",18,63.8
"30","Lumithread Field",18,61.7
"31","Smash to Smithereens",18,63.7
"32","Echoing Truth",18,61.2
"33","Arms of Hadar",18,67.2
"34","Duress",15,66
"35","Apostle's Blessing",15,68.6
"36","End the Festivities",14,70.1
"37","Stormbound Geist",14,65.6
"38","Molten Rain",14,62.1
"39","Lightning Bolt",13,65.9
"40","Freewind Falcon",13,68.8
"41","Thorn of the Black Rose",13,67
"42","Leave No Trace",13,64.1
"43","Scattershot Archer",13,66.3
"44","Ram Through",11,67.9
"45","Searing Blaze",11,65.8
"46","Stonehorn Dignitary",10,66.7
"47","Prismatic Strands",10,68.1
"48","Spire Golem",9,63.3
"49","Return to Nature",9,69.1
"50","Fog",9,66.7
