"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Mono Red Kiln   Fiend - Unknown,Orzhov Pestilence,Mono Red Kiln   Fiend - Affinity - Izzet Faeries - Unknown,Mono Red Kiln   Fiend - Affinity - Unknown - Izzet Faeries,Mono Red Kiln   Fiend - Affinity - Unknown - Izzet Faeries
"Tiers 1.5",Affinity - Izzet Faeries - Mono Blue Faeries - Dimir Faeries - Bogles - Burn,Affinity - Izzet Faeries - Mono Red Kiln   Fiend - Boros Monarch - Azorius Familiars - Unknown,Mono Blue Faeries - Dimir Faeries - Bogles,Mono Blue Faeries - Dimir Faeries - Bogles - Orzhov Pestilence,Mono Blue Faeries - Dimir Faeries - Bogles - Orzhov Pestilence
"Tiers 2",Conflict(Boros Bully / Flashback,Boros Bully / Flashback) - Boros Monarch - Azorius Familiars - Mono   Blue,Mono   Blue - Rakdos Goblins - Dimir Faeries - Bogles - Conflict(Black   Burn,Burn) - Mono Blue Faeries - Burn,Orzhov Pestilence - Boros Monarch - Burn - Azorius Familiars - Mono   Blue,Boros Monarch - Burn - Azorius Familiars - Mono   Blue,Boros Monarch - Burn - Azorius Familiars - Mono   Blue
"Tiers 2.5",Rakdos Goblins - Orzhov Pestilence - Conflict(Black   Burn,Burn),Conflict(Boros Bully / Flashback,Boros Bully / Flashback),Rakdos Goblins - Conflict(Boros Bully / Flashback,Boros Bully / Flashback) - Conflict(Black   Burn,Burn),Rakdos Goblins - Conflict(Boros Bully / Flashback,Boros Bully / Flashback) - Conflict(Black   Burn,Burn),Rakdos Goblins - Conflict(Boros Bully / Flashback,Boros Bully / Flashback) - Conflict(Black   Burn,Burn)
