"","CardNames","DeckCount","Winrate95Min"
"1","Hydroblast",106,63.3
"2","Red Elemental Blast",84,63
"3","Curfew",34,62.5
"4","Gorilla Shaman",97,62.4
"5","Devour Flesh",24,62.3
"6","Pyroblast",105,62.2
"7","Electrickery",100,62.1
"8","Breath Weapon",20,61
"9","Relic of Progenitus",71,60.9
"10","Blue Elemental Blast",102,60.8
"11","Underworld Rage-Hound",36,60.6
"12","Chainer's Edict",39,60.6
"13","Shenanigans",27,60.4
"14","Fiery Cannonade",37,60.4
"15","Dust to Dust",54,60.1
"16","Flaring Pain",73,60.1
"17","End the Festivities",14,60
"18","Suffocating Fumes",26,59.7
"19","Unexpected Fangs",24,59.1
"20","Apostle's Blessing",15,58.7
"21","Freewind Falcon",13,58.5
"22","Arms of Hadar",18,58.5
"23","Stream of Thought",7,58.4
"24","Gut Shot",49,58
"25","Krark-Clan Shaman",22,57.9
"26","Annul",44,57.9
"27","Reckless Impulse",7,57.5
"28","Dispel",47,56.9
"29","Return to Nature",9,56.7
"30","Diabolic Edict",29,56.7
"31","Ram Through",11,56.6
"32","Nihil Spellbomb",29,56.6
"33","Weather the Storm",19,56.4
"34","Thorn of the Black Rose",13,56.2
"35","Scattershot Archer",13,56.2
"36","Lifelink",18,56.1
"37","Prismatic Strands",10,55.8
"38","Duress",15,55.8
"39","Flame Slash",8,55.7
"40","Lone Missionary",22,55.4
"41","Martyr of Ashes",8,55
"42","Stormbound Geist",14,55
"43","Standard Bearer",18,55
"44","Lightning Bolt",13,54.8
"45","Smash to Smithereens",18,54.6
"46","Satyr's Cunning",5,54.5
"47","Fog",9,54.3
"48","Lose Focus",4,54.1
"49","Revoke Existence",30,54.1
"50","Stonehorn Dignitary",10,54
