"","Artist","NoCopies","Winrate"
"1","Douglas Shuler",1076,0.648
"2","Christopher Rush",1061,0.655
"3","Mark Poole",1052,0.651
"4","Kaja Foglio",685,0.662
"5","Anson Maddocks",638,0.661
"6","Rob Alexander",579,0.654
"7","Greg Staples",540,0.649
"8","Dan Scott",426,0.65
"9","John Avon",399,0.663
"10","Rebecca Guay",373,0.662
"11","Jesper Myrfors",369,0.656
"12","Svetlin Velinov",358,0.656
"13","Steven Belledin",347,0.661
"14","Colin Boyer",304,0.656
"15","Dave Kendall",300,0.655
"16","Matt Stewart",285,0.641
"17","Jonas De Ro",274,0.651
"18","Gabor Szikszai",271,0.639
"19","Marc Simonetti",264,0.655
"20","Steve Argyle",252,0.654
"21","Irina Nordsol",230,0.664
"22","Randy Gallegos",213,0.663
"23","Raoul Vitale",205,0.659
"24","Tia Masic",199,0.648
"25","Randy Vargas",196,0.669
"26","Jaime Jones",193,0.657
"27","Darrell Riche",192,0.668
"28","Vance Kovacs",178,0.662
"29","Jeff Miracola",176,0.67
"30","Mathias Kollros",173,0.68
"31","Alex Horley-Orlandelli",170,0.678
"32","Slawomir Maniak",169,0.668
"33","Evyn Fong",165,0.671
"34","Milivoj Ćeran",165,0.671
"35","Adi Granov",164,0.671
"36","Brad Rigney",156,0.673
"37","Bastien L. Deharme",156,0.67
"38","Glen Angus",154,0.65
"39","Terese Nielsen",153,0.66
"40","Mike Raabe",153,0.643
"41","Dan Frazier",151,0.667
"42","David Gaillet",149,0.658
"43","Allen Williams",147,0.627
"44","Magali Villeneuve",143,0.673
"45","Ilse Gort",143,0.642
"46","Izzy",142,0.664
"47","Dave Allsop",139,0.645
"48","Kev Walker",131,0.668
"49","Christopher Moeller",130,0.653
"50","Anastasia Ovchinnikova",128,0.66
"51","Ben Thompson",127,0.672
"52","Ron Spencer",123,0.643
"53","Jean-Sébastien Rossbach",123,0.65
"54","Eric Peterson",121,0.638
"55","Nils Hamm",120,0.637
"56","Ron Spears",108,0.648
"57","Igor Kieryluk",108,0.639
"58","Justine Cruz",107,0.685
"59","Tom Wänerstrand",107,0.672
"60","Craig J Spearing",106,0.626
"61","Greg Hildebrandt",104,0.667
"62","Zezhou Chen",102,0.632
"63","Mike Ploog",98,0.665
"64","YW Tang",97,0.669
"65","Filip Burburan",91,0.666
"66","Daren Bader",90,0.647
"67","Eric Deschamps",88,0.689
"68","Martina Fackova",87,0.654
"69","Mark Tedin",86,0.646
"70","Joseph Meehan",85,0.674
"71","Warren Mahy",83,0.605
"72","Daarken",81,0.654
"73","James Paick",81,0.653
"74","Andreas Rocha",80,0.672
"75","Vincent Proce",80,0.651
"76","Sidharth Chaturvedi",78,0.654
"77","Thomas M. Baxa",77,0.672
"78","Johannes Voss",77,0.651
"79","Sandra Everingham",77,0.629
"80","Zoltan Boros",76,0.662
"81","Paolo Parente",74,0.655
"82","Pete Venters",74,0.628
"83","Julian Kok Joon Wen",73,0.667
"84","Raymond Swanland",73,0.675
"85","Greg Hildebrandt & Tim Hildebrandt",73,0.634
"86","Massimilano Frezzato",72,0.649
"87","Yeong-Hao Han",71,0.64
"88","Lindsey Look",71,0.659
"89","Eytan Zana",69,0.635
"90","Jesper Ejsing",69,0.662
"91","Franz Vohwinkel",63,0.635
"92","Eric Fortune",62,0.648
"93","Ben Wootten",59,0.66
"94","James Wong",57,0.649
"95","Kieran Yanner",56,0.646
"96","Lawrence Snelly",53,0.656
"97","Adam Vehige",51,0.709
"98","Aurore Folny",51,0.649
"99","rk post",50,0.647
"100","Emmanuel Shiu",49,0.685
"101","Seb McKinnon",48,0.696
"102","Cyril Van Der Haegen",47,0.582
"103","Adam Paquette",40,0.653
"104","John Stanko",40,0.676
"105","Brian Despain",40,0.676
"106","Mirko Failoni",39,0.667
"107","David Martin",38,0.667
"108","Bryon Wackwitz",38,0.649
"109","Alayna Danner",38,0.651
"110","Richard Kane Ferguson",36,0.697
"111","Jason Felix",36,0.667
"112","Daniel Gelon",36,0.644
"113","Campbell White",35,0.6
"114","Cristi Balanescu",35,0.627
"115","Fred Hooper",34,0.653
"116","Don Hazeltine",34,0.661
"117","Winona Nelson",33,0.65
"118","Doug Chaffee",33,0.672
"119","Piotr Dura",32,0.664
"120","Paul Scott Canavan",32,0.66
"121","Tran Nguyen",31,0.667
"122","Ryan Pancoast",30,0.689
"123","Lie Setiawan",29,0.659
"124","Daniel Ljunggren",28,0.662
"125","Aaron Miller",28,0.675
"126","Howard Lyon",27,0.661
"127","Deruchenko Alexander",27,0.693
"128","Lars Grant-West",27,0.612
"129","Adam Rex",26,0.667
"130","Bryan Talbot",25,0.672
"131","Kamila Szutenberg",20,0.622
"132","Ralph Horsley",20,0.687
"133","Noah Bradley",18,0.667
"134","Clint Cearley",18,0.603
"135","Dany Orizio",18,0.56
"136","Jodie Muir",17,0.67
"137","Michael Danza",17,0.66
"138","Micah Epstein",17,0.667
"139","Titus Lunter",16,0.615
"140","Ken Meyer, Jr.",16,0.655
"141","Volkan Baǵa",15,0.692
"142","Alan Pollack",15,0.647
"143","Muhammad Firdaus",14,0.7
"144","Goran Josic",14,0.722
"145","Tony Szczudlo",14,0.656
"146","Jason A. Engle",14,0.635
"147","Michael Sutfin",13,0.667
"148","Anna Steinbauer",12,0.653
"149","Amy Weber",12,0.632
"150","Joe Slucher",12,0.577
"151","DiTerlizzi",12,0.636
"152","Trevor Hairsine",11,0.632
"153","Heonhwa Choe",11,0.632
"154","Heather Hudson",9,0.673
"155","Dave Dorman",9,0.571
"156","Justin Sweet",8,0.714
"157","Sung Choi",8,0.683
"158","Pat Morrissey",8,0.75
"159","Tom Kyffin",8,0.6
"160","Lius Lasahido",8,0.583
"161","David Rapoza",7,0.714
"162","Efrem Palacios",7,0.6
"163","E. M. Gist",7,0.579
"164","John Coulthart",6,0.737
"165","Kekai Kotaki",6,0.714
"166","Justyna Gil",6,0.714
"167","Jakub Kasper",6,0.69
"168","D. Alexander Gregory",5,0.5
"169","Mark Brill",4,0.667
"170","Mark Winters",4,0.714
"171","Robbie Trevino",4,0.667
"172","Anthony Palumbo",4,0.667
"173","Ravenna Tran",4,0.571
"174","Scott Murphy",4,0.5
"175","Denman Rooke",4,0.5
"176","Jonathan Kuo",4,0.5
"177","Melissa A. Benson",4,0.5
"178","Mark Romanoski",3,0.6
"179","Paul Lee",3,0.75
"180","Wesley Burt",3,0.6
"181","Justin Hampton",3,0.6
"182","Wayne England",3,0.5
"183","James Zapata",3,0.667
"184","Mike Dringenberg",3,0.571
"185","Omar Rayyan",3,0.5
"186","April Lee",3,0.5
"187","Miguel Mercado",2,0.6
"188","Bradley Williams",2,0.714
"189","Ciruelo",2,0.667
"190","Sergey Glushakov",2,0.667
"191","Anthony Francisco",2,0.571
"192","Jason Kang",2,0.571
"193","Robin Olausson",2,0.5
"194","Mike Bierek",2,0.5
"195","Matt Cavotta",1,0.75
"196","Drew Baker",1,0.571
"197","Hideaki Takamura",1,0.5
"198","Cynthia Sheppard",1,0.5
"199","Olivier Bernard",1,0.5
"200","Wisnu Tan",1,0.429
