"","CardNames","DeckCount","WinrateAverage"
"1","Scoured Barrens",3,76.9
"2","Izzet Boilerworks",3,76.9
"3","Breath Weapon",6,76
"4","Accumulated Knowledge",2,75
"5","Snow-Covered Forest",2,75
"6","Crypt Rats",1,75
"7","Unexpected Fangs",1,75
"8","Fertile Ground",1,75
"9","Brokers Hideout",1,75
"10","Cenn's Enlistment",1,75
"11","Recoil",1,75
"12","Mantle of Tides",1,75
"13","Fog",1,75
"14","Vampire Sovereign",3,73.7
"15","Rotten Reunion",3,73.7
"16","Spinning Darkness",3,73.7
"17","Golgari Rot Farm",3,73.7
"18","Khalni Garden",3,73.7
"19","Cathar Commando",2,73.3
"20","Pulse of Murasa",2,73.3
"21","Frantic Inventory",3,72.7
"22","Custodi Squire",4,72.4
"23","Kuldotha Rebirth",5,72.2
"24","Orzhov Basilica",6,71.7
"25","Disfigure",4,71.4
"26","Echoing Truth",2,71.4
"27","Thought Scour",2,71.4
"28","Compulsive Research",2,71.4
"29","Serpentine Curve",2,71.4
"30","Fling",2,71.4
"31","Wedding Invitation",2,71.4
"32","Gods Willing",1,71.4
"33","Sulfurous Mire",1,71.4
"34","Fathom Seer",1,71.4
"35","Deprive",1,71.4
"36","Disrupt",1,71.4
"37","Foil",1,71.4
"38","Smoke Shroud",1,71.4
"39","Alpine Meadow",1,71.4
"40","Abrade",1,71.4
"41","Izzet Charm",1,71.4
"42","Lone Missionary",6,71.1
"43","Pestilence",5,71.1
"44","Firebolt",5,71.1
"45","Dispel",39,70
"46","Obscura Storefront",7,70
"47","Azure Fleet Admiral",3,70
"48","Desert",7,69.8
"49","Lose Focus",2,69.2
"50","Ravenform",2,69.2
