"","CardNames","DeckCount","WinrateAverage"
"1","Aura Fracture",2,80
"2","Scattershot",2,77.8
"3","Dead Weight",3,75
"4","Forbidden Friendship",2,75
"5","Phyresis",1,75
"6","Ray of Revelation",1,75
"7","Crypt Rats",1,75
"8","Innocent Blood",1,75
"9","Arcane Denial",1,75
"10","Moment's Peace",1,75
"11","Steel Sabotage",1,75
"12","Nature's Claim",1,75
"13","Rotten Reunion",3,73.7
"14","Lose Focus",4,73.3
"15","Tangle",2,73.3
"16","Stream of Thought",7,72.2
"17","Reckless Impulse",7,72
"18","Cartouche of Knowledge",1,71.4
"19","Lava Dart",1,71.4
"20","Fodder Tosser",1,71.4
"21","Burning Prophet",1,71.4
"22","Hermetic Study",1,71.4
"23","Piracy Charm",1,71.4
"24","Sigil of Sleep",1,71.4
"25","Faithless Looting",1,71.4
"26","Navigator's Compass",1,71.4
"27","Nature's Chant",1,71.4
"28","Ghitu Lavarunner",1,71.4
"29","Satyr's Cunning",5,70.7
"30","Okiba-Gang Shinobi",4,70.4
"31","Counterspell",5,70.3
"32","End the Festivities",14,70.1
"33","Devour Flesh",24,69.7
"34","Maximize Velocity",3,69.6
"35","Breath Weapon",20,69.2
"36","Sage's Row Denizen",2,69.2
"37","Return to Nature",9,69.1
"38","Flame Slash",8,68.9
"39","Freewind Falcon",13,68.8
"40","Curfew",34,68.7
"41","Apostle's Blessing",15,68.6
"42","Mukotai Ambusher",3,68.4
"43","Martyr of Ashes",8,68.3
"44","Calming Verse",3,68.2
"45","Fangren Marauder",3,68.2
"46","Prismatic Strands",10,68.1
"47","Last Breath",4,68
"48","Ram Through",11,67.9
"49","Shenanigans",27,67.5
"50","Suffocating Fumes",26,67.2
