"","CardNames","DeckCount","WinrateAverage"
"1","Gorilla Shaman",147,65.8
"2","Red Elemental Blast",92,63.9
"3","Pyroblast",89,67
"4","Relic of Progenitus",88,65.1
"5","Dust to Dust",85,65.7
"6","Krark-Clan Shaman",82,65.1
"7","Hydroblast",73,65.7
"8","Blue Elemental Blast",70,64.7
"9","Duress",68,65
"10","Electrickery",62,64.7
"11","Fiery Cannonade",58,64.2
"12","Chainer's Edict",56,64
"13","Nihil Spellbomb",50,65.1
"14","Weather the Storm",42,63.6
"15","Dispel",42,64.4
"16","Revoke Existence",37,66.4
"17","Devour Flesh",34,65.1
"18","Gut Shot",33,64.9
"19","Suffocating Fumes",31,66.5
"20","Negate",27,66.5
"21","Spell Pierce",26,65.6
"22","Flaring Pain",26,63.7
"23","Annul",25,64.1
"24","Shenanigans",25,62.6
"25","Unexpected Fangs",23,63.7
"26","Introduction to Prophecy",22,67.3
"27","Metallic Rebuke",19,63.3
"28","Stormbound Geist",18,66.9
"29","Thorn of the Black Rose",18,61.8
"30","Tormod's Crypt",17,61.5
"31","Dawnbringer Cleric",17,63.2
"32","Deglamer",17,63.9
"33","Cuombajj Witches",16,67.8
"34","Leave No Trace",15,63.1
"35","Smash to Smithereens",15,64.7
"36","Prismatic Strands",15,67.8
"37","Abrade",14,68.5
"38","Nameless Inversion",14,67.6
"39","Lone Missionary",14,62.2
"40","Sylvok Lifestaff",13,63.5
"41","Diabolic Edict",13,66.7
"42","Penumbra Spider",12,63
"43","Curfew",12,63.4
"44","Last Breath",12,64.3
"45","Stonehorn Dignitary",12,64
"46","Nature's Claim",12,62.7
"47","Light of Hope",11,68.3
"48","Standard Bearer",10,59.7
"49","Natural Obsolescence",10,64.3
"50","Cast Down",10,68.4
