"","CardNames","DeckCount","WinrateAverage"
"1","Comparative Analysis",1,88.9
"2","Burning Prophet",1,87.5
"3","Mage-Ring Bully",1,80
"4","Forbidden Alchemy",1,77.8
"5","Dimir Signet",1,77.8
"6","Swiftwater Cliffs",1,77.8
"7","Crash Through",3,76
"8","Ancestral Anger",4,75
"9","Dinrova Horror",3,75
"10","Mnemonic Wall",3,75
"11","Wilt",1,75
"12","Castigate",1,75
"13","Evincar's Justice",1,75
"14","Read the Bones",1,75
"15","Pristine Talisman",1,75
"16","Pestilence",1,75
"17","Orzhov Basilica",1,75
"18","Scoured Barrens",1,75
"19","Silverquill Campus",1,75
"20","Agony Warp",2,73.3
"21","Devour Flesh",2,73.3
"22","Manamorphose",7,72.2
"23","Wedding Invitation",7,71.4
"24","Tireless Tribe",6,71.4
"25","Inside Out",6,71.4
"26","Tranquil Cove",1,71.4
"27","Quandrix Campus",5,71.1
"28","Relic of Progenitus",3,70.8
"29","Festival Crasher",6,70.2
"30","Kiln Fiend",6,70.2
"31","Apostle's Blessing",6,70.2
"32","Lava Dart",6,70.2
"33","Temur Battle Rage",6,70.2
"34","Spire Golem",7,70
"35","Gearseeker Serpent",4,70
"36","Obscura Storefront",10,69.7
"37","Of One Mind",9,69.4
"38","Bojuka Bog",5,69.2
"39","Soul Reap",4,69.2
"40","Sacred Cat",13,69.1
"41","Thrilling Discovery",13,69.1
"42","Flame Slash",4,68.8
"43","Deadshot Minotaur",3,68.2
"44","Land Grant",3,68.2
"45","Oblivion Ring",3,68.2
"46","Faithless Looting",58,68.1
"47","Mutagenic Growth",18,68
"48","Deep Analysis",19,67.9
"49","Springleaf Drum",11,67.9
"50","Delver of Secrets",8,67.9
