"","Artist","NoCopies","Winrate"
"1","Christopher Rush",927,0.641
"2","Rob Alexander",910,0.658
"3","Mark Poole",832,0.651
"4","John Avon",567,0.659
"5","Douglas Shuler",556,0.65
"6","Steven Belledin",539,0.652
"7","Greg Staples",501,0.649
"8","Raoul Vitale",409,0.652
"9","Marc Simonetti",371,0.651
"10","Irina Nordsol",363,0.657
"11","Jesper Myrfors",363,0.658
"12","Alex Horley-Orlandelli",352,0.655
"13","Svetlin Velinov",345,0.648
"14","Jonas De Ro",327,0.648
"15","Anthony S. Waters",320,0.657
"16","Dan Scott",296,0.649
"17","Evyn Fong",287,0.65
"18","Bastien L. Deharme",257,0.662
"19","Anson Maddocks",256,0.645
"20","Terese Nielsen",250,0.643
"21","Greg Hildebrandt",245,0.653
"22","Rebecca Guay",239,0.642
"23","Randy Gallegos",234,0.646
"24","Matt Stewart",228,0.652
"25","Thomas M. Baxa",204,0.651
"26","Filip Burburan",197,0.651
"27","Yeong-Hao Han",193,0.658
"28","Gabor Szikszai",191,0.677
"29","Magali Villeneuve",190,0.645
"30","Ilse Gort",190,0.633
"31","Dan Frazier",186,0.656
"32","Mathias Kollros",185,0.652
"33","Lawrence Snelly",176,0.657
"34","Jean-Sébastien Rossbach",176,0.653
"35","Vance Kovacs",173,0.651
"36","Ron Spencer",171,0.64
"37","Craig J Spearing",171,0.636
"38","Justine Cruz",169,0.648
"39","Mark Tedin",152,0.635
"40","Eytan Zana",149,0.664
"41","Dave Allsop",146,0.652
"42","Colin Boyer",142,0.642
"43","Eric Fortune",140,0.668
"44","Mike Ploog",131,0.644
"45","Franz Vohwinkel",130,0.65
"46","YW Tang",129,0.643
"47","Sidharth Chaturvedi",129,0.629
"48","Ron Spears",124,0.625
"49","Mike Raabe",123,0.675
"50","Kev Walker",121,0.649
"51","Slawomir Maniak",120,0.63
"52","Joseph Meehan",119,0.652
"53","Ben Thompson",119,0.636
"54","Ben Wootten",111,0.639
"55","Anastasia Ovchinnikova",108,0.651
"56","David Gaillet",107,0.638
"57","Eric Peterson",104,0.671
"58","Martina Fackova",103,0.637
"59","Seb McKinnon",99,0.657
"60","Allen Williams",99,0.65
"61","Winona Nelson",98,0.66
"62","Pete Venters",98,0.638
"63","rk post",97,0.651
"64","Daarken",95,0.617
"65","Brian Despain",94,0.67
"66","Zoltan Boros & Gabor Szikszai",93,0.663
"67","Don Hazeltine",91,0.679
"68","Dave Kendall",91,0.659
"69","Eric Deschamps",91,0.638
"70","Daniel Gelon",89,0.669
"71","Goran Josic",89,0.632
"72","Doug Chaffee",88,0.673
"73","Paul Scott Canavan",88,0.673
"74","Daren Bader",84,0.676
