"","CardNames","DeckCount","Winrate95Min"
"1","Faithless Looting",58,63.4
"2","Great Furnace",120,62.1
"3","Drossforge Bridge",95,62
"4","Vault of Whispers",95,62
"5","Deadly Dispute",94,62
"6","Mountain",96,61.9
"7","Makeshift Munitions",101,61.7
"8","Swamp",84,61.6
"9","Ichor Wellspring",101,61.6
"10","Island",72,61.5
"11","Experimental Synthesizer",67,61.4
"12","Plains",70,61.4
"13","Chromatic Star",87,61.4
"14","Snap",35,61.3
"15","Galvanic Blast",93,61.3
"16","Preordain",80,61.2
"17","Forgotten Cave",31,61
"18","Mulldrifter",39,61
"19","Lightning Bolt",80,60.9
"20","Rakdos Carnarium",32,60.8
"21","Ash Barrens",99,60.6
"22","Thoughtcast",60,60.5
"23","Mistvault Bridge",60,60.5
"24","Seat of the Synod",60,60.5
"25","Silverbluff Bridge",60,60.5
"26","Frogmite",60,60.4
"27","Myr Enforcer",63,60.3
"28","Blood Fountain",63,60.3
"29","Gurmag Angler",84,60.3
"30","Reckoner's Bargain",64,60.2
"31","Duress",23,60.1
"32","Krark-Clan Shaman",54,60.1
"33","Squadron Hawk",24,60
"34","Prohibit",27,60
"35","Boros Garrison",39,59.8
"36","Sea Gate Oracle",21,59.7
"37","God-Pharaoh's Faithful",25,59.7
"38","Sunscape Familiar",25,59.7
"39","Archaeomancer",26,59.7
"40","Azorius Chancery",26,59.7
"41","Ephemerate",30,59.7
"42","Mortuary Mire",23,59.6
"43","Nihil Spellbomb",42,59.6
"44","Flamewave Invoker",22,59.5
"45","Goblin Matron",22,59.5
"46","Putrid Goblin",22,59.5
"47","Skirk Prospector",22,59.5
"48","Unearth",22,59.5
"49","First Day of Class",22,59.5
"50","Wind-Scarred Crag",29,59.5
