"","CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"1","Abrade",1,1,4,7,57.1,18.4,90.1," 1 Electro Balance 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#fradev_th_place 
","Jonas De Ro","R",2,"Instant","HOU",0,0.3,1
"2","Abrupt Decay",19,12,74,103,71.8,62.1,80.3," 1 Golgari Midrange 
 1 Jund Midrange 
 1 Jund Shadow 
 2 Niv To Light 
 5 Reclamation 
 1 Sultai Control 
 1 UBRG Midrange 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#edwardhands_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#festifan_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#talisker_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#tspjendrek_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#canadianninja_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#childofalara_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#jaberwocki_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-24#joker_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-24#festifan_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-25#wuhsa_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-25#harry_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#kyuubioffate_th_place 
","Svetlin Velinov","B,G",2,"Instant","RTR",0.1,3.4,1.6
"3","Abundant Growth",8,2,11,15,73.3,44.9,92.2," 2 Niv To Light 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#canadianninja_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-25#wuhsa_th_place 
","Vincent Proce","G",1,"Enchantment","AVR",0,0.6,4
"4","Academy Ruins",2,2,9,15,60,32.3,83.7," 1 Blue Tron 
 1 Thopter Urza 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#gernardi_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#wolfie_th_place 
","Zoltan Boros & Gabor Szikszai","",0,"Land","TSP",0,0.6,1
"5","Accorder's Shield",4,3,20,26,76.9,56.4,91," 3 Hammer Time 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#pedrogush_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#pedrogush_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#pedrogush_th_place 
","Alan Pollack","",0,"Artifact","SOM",0,0.9,1.3
"6","Ad Nauseam",28,7,47,61,77,64.5,86.8," 7 Ad Nauseam 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#traft_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#aardos_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#destraschul_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-25#patheus__nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#spartanxx_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#fayrawks_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#patheus__nd_place 
","Jeremy Jarvis","B",5,"Instant","ALA",0.1,2,4
"7","Aether Gust",7,6,34,48,70.8,55.9,83," 1 Azorius Control 
 1 Reclamation 
 4 WURG Control 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#jujubean___st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-25#fermtg_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#rngspecialist_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#katoriarch_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#gul_dukat_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#mussie_rd_place 
","Tomasz Jedruszek","U",2,"Instant","M20",0,1.7,1.2
"8","Aether Hub",12,3,13,21,61.9,38.4,81.9," 3 Trickery Combo 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#houseofmanamtg_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#ryan_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#acg_th_place 
","Sam Burley","",0,"Land","KLD",0.1,0.9,4
"9","Aether Spellbomb",6,4,18,28,64.3,44.1,81.4," 3 Grinding Breach 
 1 Thopter Urza 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#_logic__th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#wolfie_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#daibloxsc_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#daibloxsc_th_place 
","Jim Nelson","",1,"Artifact","MRD",0,1.1,1.5
"10","Aether Vial",160,41,247,341,72.4,67.4,77.1," 2 Boros Taxes 
 5 Heliod Combo 
 10 Humans 
 3 Merfolk 
 5 Mono White Taxes 
 3 Selesnya Taxes 
 12 Spirits 
 1 WBRG Blink 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#canadianbacnz_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#bishark_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#remf_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#bomberboss_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#respectthecat_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#artem_kuhtin_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-24#medvedev_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-25#acg_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-25#maxbv_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#antoine_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#chrislampa_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#scorpion_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#remf_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#maxmagicer_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#azax_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#wizard__th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#max_hersch_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#smdster_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#nammersquats_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#respectthecat_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#genmatsu_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#_goblinlackey_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#josecabezas_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#albertosd_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#mlgb_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#mlgb_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#misstrigger_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#darthkid_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#paucr_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#lightless_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#remf_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#card-wieldingcat_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#fanattic_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#kaktusowysmok_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#chefen_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#metcalf_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-02-15#billythekiddie_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-02-15#respectthecat_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-02-15#penips_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-02-15#musasabi_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-02-15#remf_nd_place 
","Greg Hildebrandt","",1,"Artifact","DST",0.8,11.6,3.9
"11","Agadeem's Awakening",4,1,8,10,80,44.4,97.5," 1 Oops All Spells 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#nakishima_th_place 
","Dmitry Burmak","B",3,"Sorcery","ZNR",0,0.3,4
"12","Akoum Hellhound",4,1,7,9,77.8,40,97.2," 1 Bushwhacker Zoo 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#jositoshekel_th_place 
","Jason Kang","R",1,"Creature","ZNR",0,0.3,4
"13","All Is Dust",6,4,20,30,66.7,47.2,82.7," 3 Eldrazi Tron 
 1 Green Tron 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#mateusf_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-25#dreamsofashiok_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#clangeddin_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#pablohotdog_th_place 
","Jason Felix","",7,"Tribal,Sorcery","ROE",0,1.1,1.5
"14","All That Glitters",6,3,17,23,73.9,51.6,89.8," 3 Bogles 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#pacoelflaco_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#darthkid_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-14#pacoelflaco_th_place 
","Iain McCaig","W",2,"Enchantment","ELD",0,0.9,2
"15","Amulet of Vigor",20,5,32,44,72.7,57.2,85," 5 Amulet Titan 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#edb_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#moniz_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#puntthenwhine_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-24#ganyanchn_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-24#binolino_nd_place 
","Warren Mahy","",1,"Artifact","WWK",0.1,1.4,4
"16","Ancestral Vision",6,2,8,14,57.1,28.9,82.3," 2 Electro Balance 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#lord_of_puntlantis_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#fradev_th_place 
","Mark Poole","U",0,"Sorcery","TSP",0,0.6,3
"17","Ancient Stirrings",28,8,50,69,72.5,60.4,82.5," 5 Amulet Titan 
 3 Green Tron 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-19#pablozoo_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#edb_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#moniz_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-24#puntthenwhine_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-24#ganyanchn_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-super-qualifier-2021-01-24#binolino_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#pablozoo_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#pablohotdog_th_place 
","Vincent Proce","G",1,"Sorcery","ROE",0.1,2.3,3.5
