"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Omnath Control,Grixis Shadow - Temur Footfalls,,Izzet Murktide,Izzet Murktide
"Tiers 1.5",Hammer Time - Green Tron - Amulet Titan - Elementals - Blue Living End,Elementals - Burn - Amulet Titan - Izzet Murktide - Hammer Time - Blue Living End,Elementals - Izzet Murktide - Grixis Shadow - Hammer Time - Temur Footfalls - Amulet Titan - Omnath Control - Blue Living End - Green Tron,Elementals - Hammer Time - Amulet Titan - Omnath Control - Green Tron - Grixis Shadow - Blue Living End - Temur Footfalls,Elementals - Hammer Time - Amulet Titan - Omnath Control - Green Tron - Grixis Shadow - Blue Living End - Temur Footfalls
"Tiers 2",Grixis Shadow - Temur Footfalls - Yawgmoth - Burn,Omnath Control - Green Tron,Burn,Burn - Yawgmoth,Burn - Yawgmoth
"Tiers 2.5",Rakdos Midrange - Dredge,Rakdos Midrange - Dredge - Yawgmoth,Yawgmoth - Rakdos Midrange - Dredge,Rakdos Midrange - Dredge,Rakdos Midrange - Dredge
