"","CardNames","DeckCount","WinrateAverage"
"1","Lightning Bolt",1329,70.9
"2","Steam Vents",1207,71.5
"3","Island",1154,71.3
"4","Scalding Tarn",1129,71.2
"5","Misty Rainforest",1101,71.4
"6","Forest",1098,71.3
"7","Wooded Foothills",1048,71
"8","Mountain",1047,70.8
"9","Flooded Strand",932,71.9
"10","Plains",920,71.1
"11","Mishra's Bauble",832,71.1
"12","Breeding Pool",803,71.5
"13","Stomping Ground",785,71.4
"14","Bloodstained Mire",747,70.8
"15","Polluted Delta",639,71.3
"16","Swamp",629,70.6
"17","Windswept Heath",622,71.4
"18","Force of Negation",618,71.6
"19","Teferi, Time Raveler",617,71.7
"20","Hallowed Fountain",608,71.9
"21","Sacred Foundry",606,70.4
"22","Spirebluff Canal",551,71.6
"23","Temple Garden",546,71.5
"24","Fiery Islet",541,71.1
"25","Arid Mesa",517,70.5
"26","Raugrin Triome",508,72.1
"27","Blood Crypt",502,70.7
"28","Thoughtseize",496,70.6
"29","Ragavan, Nimble Pilferer",489,70.9
"30","Verdant Catacombs",477,71.3
"31","Wrenn and Six",476,71.4
"32","Dragon's Rage Channeler",461,71.2
"33","Urza's Saga",458,70.8
"34","Ketria Triome",455,71.8
"35","Expressive Iteration",445,71.2
"36","Archmage's Charm",442,71
"37","Monastery Swiftspear",437,71.1
"38","Unholy Heat",436,71.3
"39","Prismatic Ending",423,71.4
"40","Shadowspear",419,70.7
"41","Inquisition of Kozilek",414,70.8
"42","Stoneforge Mystic",413,70.8
"43","Counterspell",404,71.2
"44","Fatal Push",399,71.1
"45","Snow-Covered Plains",396,71.1
"46","Snow-Covered Island",392,71.8
"47","Overgrown Tomb",380,71.3
"48","Brazen Borrower",368,71.3
"49","Cavern of Souls",367,71.3
"50","Silent Clearing",360,70.6
