"","CardNames","DeckCount","WinrateAverage"
"1","Oath of Kaya",1,91.7
"2","Liliana's Triumph",1,90
"3","Chandra's Defeat",1,90
"4","Magma Spray",1,90
"5","Gorilla Shaman",1,90
"6","Dennick, Pious Apprentice",2,89.5
"7","Manic Scribe",1,87.5
"8","Pongify",2,85.7
"9","Selfless Spirit",2,85.7
"10","Sweltering Suns",2,84.2
"11","Boseiju, Who Shelters All",2,83.3
"12","Tide Shaper",2,83.3
"13","Miscast",1,83.3
"14","Vexing Shusher",3,81.5
"15","Arasta of the Endless Web",4,81.1
"16","Wall of Shards",3,80.8
"17","Summary Dismissal",4,80
"18","Sphere of Annihilation",3,80
"19","Treasure Vault",2,80
"20","Kabira Crossroads",1,80
"21","Harsh Mentor",1,80
"22","Into the Story",1,80
"23","Verdant Command",1,80
"24","Tempted by the Oriq",2,79.2
"25","Lullmage's Domination",2,78.9
"26","Leyline of Vitality",2,78.9
"27","Galvanic Blast",2,78.9
"28","Thieving Skydiver",2,78.9
"29","Rule of Law",3,78.6
"30","Experimental Frenzy",3,78.3
"31","Titania, Protector of Argoth",3,77.8
"32","By Force",3,77.8
"33","Thing in the Ice",2,77.8
"34","Heliod's Intervention",2,77.8
"35","Big Game Hunter",2,77.8
"36","Nightpack Ambusher",1,77.8
"37","Worship",1,77.8
"38","Cloudform",1,77.8
"39","Fynn, the Fangbearer",1,77.8
"40","Izzet Staticaster",1,77.8
"41","Dissenter's Deliverance",1,77.8
"42","Karn Liberated",1,77.8
"43","Reality Hemorrhage",1,77.8
"44","Proclamation of Rebirth",1,77.8
"45","Barrage of Boulders",1,77.8
"46","Clout of the Dominus",1,77.8
"47","Hide // Seek",1,77.8
"48","Knight of Infamy",1,77.8
"49","Wall of Blossoms",1,77.8
"50","Traverse the Ulvenwald",1,77.8
