"","CardNames","DeckCount","WinrateAverage"
"1","Wood Elves",1,90
"2","Chandra, Acolyte of Flame",2,88.9
"3","Khalni Heart Expedition",1,87.5
"4","Fraying Sanity",1,87.5
"5","Power Conduit",2,82.4
"6","Oran-Rief Hydra",1,81.8
"7","Imperious Perfect",1,81.8
"8","Beseech the Queen",1,81.8
"9","Benthic Biomancer",2,81
"10","Hissing Quagmire",1,80
"11","Shalai, Voice of Plenty",1,80
"12","Flayer Husk",1,80
"13","Reclamation Sage",5,79.5
"14","Lukka, Coppercoat Outcast",3,79.2
"15","Elvish Visionary",2,78.9
"16","Gilt-Leaf Palace",2,78.9
"17","Spitebellows",2,78.9
"18","Harbinger of the Tides",4,78.4
"19","Stonehorn Dignitary",4,78.1
"20","Thassa, Deep-Dwelling",4,78.1
"21","Power Depot",7,78
"22","Prosperous Innkeeper",10,77.8
"23","Eldrazi Obligator",4,77.8
"24","Dwynen's Elite",3,77.8
"25","Elvish Archdruid",3,77.8
"26","Elvish Warmaster",3,77.8
"27","Ezuri, Renegade Leader",3,77.8
"28","Heritage Druid",3,77.8
"29","Nettle Sentinel",3,77.8
"30","Shaman of the Pack",3,77.8
"31","Mwonvuli Acid-Moss",2,77.8
"32","Trinisphere",2,77.8
"33","Niambi, Esteemed Speaker",1,77.8
"34","Smuggler's Copter",1,77.8
"35","Akoum Hellhound",1,77.8
"36","Steppe Lynx",1,77.8
"37","Cloudform",1,77.8
"38","Mirran Crusader",1,77.8
"39","Acidic Slime",1,77.8
"40","Deafening Clarion",1,77.8
"41","Emerge Unscathed",1,77.8
"42","Gorilla Shaman",1,77.8
"43","Liquimetal Coating",1,77.8
"44","Darkness",1,77.8
"45","Silhana Ledgewalker",1,77.8
"46","Cyclonic Rift",1,77.8
"47","Talisman of Curiosity",1,77.8
"48","Craterhoof Behemoth",1,77.8
"49","Tanglepool Bridge",1,77.8
"50","Glint-Nest Crane",1,77.8
