"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",945,71.6
"2","Engineered Explosives",915,71.1
"3","Lurrus of the Dream-Den",804,71.2
"4","Veil of Summer",690,71.4
"5","Path to Exile",611,71
"6","Pithing Needle",593,71.4
"7","Force of Vigor",570,70.9
"8","Aether Gust",535,71.7
"9","Soul-Guide Lantern",482,71.6
"10","Relic of Progenitus",470,71
"11","Alpine Moon",425,70.6
"12","Chalice of the Void",411,70.5
"13","Endurance",408,70.8
"14","Rest in Peace",399,71
"15","Flusterstorm",397,70.9
"16","Thoughtseize",387,71.7
"17","Blood Moon",386,71.1
"18","Tormod's Crypt",384,71.1
"19","Force of Negation",338,71.4
"20","Abrade",316,71.6
"21","Kozilek's Return",314,71.7
"22","Nihil Spellbomb",309,71.2
"23","Spell Pierce",304,71.9
"24","Sanctifier en-Vec",291,70.1
"25","Damping Sphere",270,70.9
"26","Void Mirror",268,70.7
"27","Celestial Purge",263,71.8
"28","Prismatic Ending",250,70.1
"29","Dismember",227,70.8
"30","Kor Firewalker",214,70.3
"31","Torpor Orb",210,70.8
"32","Wear // Tear",208,70.9
"33","Liquimetal Coating",207,70.9
"34","Grafdigger's Cage",206,70.2
"35","Auriok Champion",201,71.5
"36","Dovin's Veto",200,71.2
"37","Ashiok, Dream Render",199,71.3
"38","Fatal Push",197,71.9
"39","Ensnaring Bridge",196,70.5
"40","Leyline of Sanctity",192,71
"41","Foundation Breaker",189,71
"42","Kolaghan's Command",186,71.5
"43","Walking Ballista",166,70.7
"44","Cleansing Wildfire",164,70.6
"45","Seal of Cleansing",160,71.4
"46","Subtlety",149,72.3
"47","Surgical Extraction",148,70.7
"48","Nature's Claim",148,70.3
"49","Anger of the Gods",147,70.4
"50","Yorion, Sky Nomad",145,71.9
