"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Hammer Time - Izzet Murktide - Burn - Izzet Prowess - Heliod Combo - Amulet Titan - Azorius Control - Temur Footfalls - Blue Living End - Eldrazi Tron - WURG Control - Green Tron - Yawgmoth,Orzhov Blink - Merfolk - Asmo Food - Spirits - Mill - Delver,Mill - Izzet Prowess - Azorius Control - Izzet Murktide - WURG Control - Hammer Time - Heliod Combo - Spirits - Temur Footfalls - Shadow Prowess - 5 Color Turbo Tibalt - Amulet Titan - Blue Living End,Hammer Time - Izzet Murktide - Izzet Prowess - Burn - Heliod Combo - Azorius Control - Amulet Titan - Temur Footfalls - Blue Living End - WURG Control - Eldrazi Tron - Mill - Yawgmoth - Jund Saga,Hammer Time - Izzet Murktide - Izzet Prowess - Burn - Heliod Combo - Azorius Control - Amulet Titan - Temur Footfalls - Blue Living End - WURG Control - Eldrazi Tron - Mill - Yawgmoth - Jund Saga
"Tiers 1.5",Jund Saga - Mill - Grixis Shadow - Shadow Prowess - BTL Scapeshift - Dredge - WURG Blink - Rakdos Midrange - Jeskai Control - Elementals - Obosh Aggro - Creativity Combo - 5 Color Turbo Tibalt - Niv To Light - Humans - Gruul Midrange - Jund Shadow - Esper Control - Jund Midrange - Spirits - Ad Nauseam - Infect - Belcher - Stoneblade,BTL Valki - 5 Color Turbo Tibalt - Golgari Midrange - UBRG Shadow - Izzet Breach - Titan Shift - WURG Control - Azorius Control - Living End - WURG Footfalls - Shadow Prowess - Niv To Light - Belcher - Izzet Prowess - Elementals - Obosh Aggro - Grixis Monkey - Jund Saga - Hardened Scales - Izzet Murktide - Heliod Combo - Yawgmoth - Glimpse Combo - Stoneblade - Ad Nauseam - Temur Footfalls - WURG Blink - Inverter Combo - Blue Living End - Eldrazi Tron - Reanimator - Asmo Urza - Amulet Titan - BTL Scapeshift - Grixis Shadow - Hammer Time - Creativity Combo - Dredge - Gifts Storm,Jund Saga - Yawgmoth - Eldrazi Tron - Niv To Light - Elementals - Burn - Obosh Aggro - WURG Blink - BTL Scapeshift - Grixis Shadow - Dredge - Green Tron - Belcher - Creativity Combo - Living End - Ad Nauseam - Jeskai Control - Jund Shadow - Stoneblade - Gruul Midrange - Jund Midrange - WURG Footfalls - Grixis Monkey - Rakdos Midrange - Esper Control - Asmo Urza - Hardened Scales - Orzhov Blink - Infect - Taking Turns,Shadow Prowess - Green Tron - Grixis Shadow - BTL Scapeshift - WURG Blink - Dredge - 5 Color Turbo Tibalt - Elementals - Spirits - Obosh Aggro - Niv To Light - Jeskai Control - Creativity Combo - Rakdos Midrange - Jund Shadow - Gruul Midrange - Jund Midrange - Ad Nauseam - Esper Control - Belcher - Humans - Living End - Stoneblade,Shadow Prowess - Green Tron - Grixis Shadow - BTL Scapeshift - WURG Blink - Dredge - 5 Color Turbo Tibalt - Elementals - Spirits - Obosh Aggro - Niv To Light - Jeskai Control - Creativity Combo - Rakdos Midrange - Jund Shadow - Gruul Midrange - Jund Midrange - Ad Nauseam - Esper Control - Belcher - Humans - Living End - Stoneblade
"Tiers 2",Boros Prowess - Mono White Taxes - Living End - Taking Turns - Asmo Urza - Mardu Midrange - Grixis Monkey - WURG Footfalls - Hardened Scales - Izzet Control - Grinding Breach - Reclamation - Reanimator - Thopter Urza - Gifts Storm - Izzet Breach - Grixis Control - Titan Shift - Bogles - Reclaimer Titan - Sultai Control,Jund Shadow - Oops All Spells - Grixis Control - Taking Turns - Jund Midrange - Jeskai Control - Gruul Midrange - Affinity - Green Tron - Mardu Midrange - Burn - Mardu Shadow - Esper Control - Sultai Control - Infect - Bogles - Boros Prowess - Reclamation - Rakdos Midrange - Domain Zoo - Enchantress - Reclaimer Titan - Thopter Urza - Mono White Taxes,Izzet Breach - Merfolk - Asmo Food - Boros Prowess - Humans - Titan Shift - Mardu Midrange - Reanimator - BTL Valki - Mono White Taxes - Golgari Midrange - Gifts Storm - Delver - Reclamation - Grixis Control - UBRG Shadow - Glimpse Combo - Thopter Urza - Bogles - Sultai Control - Affinity,Infect - Grixis Monkey - WURG Footfalls - Asmo Urza - Boros Prowess - Taking Turns - Hardened Scales - Mardu Midrange - Mono White Taxes - Reanimator - Izzet Breach - Titan Shift - Merfolk - Asmo Food - Reclamation - Orzhov Blink - Gifts Storm - BTL Valki - Grixis Control - Golgari Midrange - Grinding Breach - Thopter Urza - Delver - Bogles - Sultai Control - Izzet Control,Infect - Grixis Monkey - WURG Footfalls - Asmo Urza - Boros Prowess - Taking Turns - Hardened Scales - Mardu Midrange - Mono White Taxes - Reanimator - Izzet Breach - Titan Shift - Merfolk - Asmo Food - Reclamation - Orzhov Blink - Gifts Storm - BTL Valki - Grixis Control - Golgari Midrange - Grinding Breach - Thopter Urza - Delver - Bogles - Sultai Control - Izzet Control
"Tiers 2.5",Domain Zoo - Omnath Saheeli - BTL Valki - Affinity - Enchantress - Merfolk - Asmo Food - Golgari Midrange - Oops All Spells - Glimpse Combo - Goblins - Delver - Mardu Shadow - Mono Red Prowess - Jeskai Murktide - Orzhov Blink - UBRG Shadow - Grief Blade - Inverter Combo,Humans - Omnath Saheeli - Goblins - Grinding Breach - Jeskai Murktide - Mono Red Prowess - Izzet Control - Grief Blade,Oops All Spells - Grinding Breach - Reclaimer Titan - Domain Zoo - Inverter Combo - Enchantress - Mardu Shadow - Izzet Control - Omnath Saheeli - Goblins - Jeskai Murktide - Mono Red Prowess - Grief Blade,Reclaimer Titan - Glimpse Combo - UBRG Shadow - Affinity - Domain Zoo - Oops All Spells - Enchantress - Inverter Combo - Mardu Shadow - Omnath Saheeli - Goblins - Jeskai Murktide - Mono Red Prowess - Grief Blade,Reclaimer Titan - Glimpse Combo - UBRG Shadow - Affinity - Domain Zoo - Oops All Spells - Enchantress - Inverter Combo - Mardu Shadow - Omnath Saheeli - Goblins - Jeskai Murktide - Mono Red Prowess - Grief Blade
