"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Devotion Walkers - Phoenix,Mono Green Stompy - Boros Prowess,Rakdos Midrange - Devotion Walkers - Azorius Control,Rakdos Midrange - Devotion Walkers,Rakdos Midrange - Devotion Walkers
"Tiers 1.5",Azorius Control,Azorius Control - Simic Lotus Field - Bant Spirits,Phoenix - Mono Green Stompy - Simic Lotus Field,Azorius Control - Phoenix - Mono Green Stompy - Simic Lotus Field,Azorius Control - Phoenix - Mono Green Stompy - Simic Lotus Field
"Tiers 2",Golgari Stompy - Niv To Light - Simic Lotus Field - Mono Blue Spirits - Mono Red Burn - Boros Prowess,Golgari Stompy - Devotion Walkers - Rakdos Midrange - Phoenix - Mono Red Burn - Niv To Light,Boros Prowess - Golgari Stompy - Niv To Light - Mono Red Burn,Boros Prowess - Golgari Stompy - Niv To Light - Mono Red Burn - Bant Spirits,Boros Prowess - Golgari Stompy - Niv To Light - Mono Red Burn - Bant Spirits
"Tiers 2.5",Mono Green Stompy - Bant Spirits,Mono Blue Spirits,Bant Spirits - Mono Blue Spirits,Mono Blue Spirits,Mono Blue Spirits
