"","CardNames","DeckCount","WinrateAverage"
"1","Ugin, the Spirit Dragon",1,90
"2","Dragonlord Atarka",1,90
"3","Emrakul, the Promised End",1,90
"4","Titan of Industry",1,90
"5","World Breaker",1,90
"6","Cultivate",1,90
"7","Nissa's Pilgrimage",1,90
"8","Arch of Orazca",1,90
"9","Castle Garenbrig",1,90
"10","Haven of the Spirit Dragon",1,90
"11","Sanctum of Ugin",1,90
"12","Shrine of the Forsaken Gods",1,90
"13","Aether Gust",2,87.5
"14","Feather, the Redeemed",1,87.5
"15","Maximize Velocity",1,87.5
"16","Shatterskull Smashing",1,87.5
"17","Lofty Denial",1,81.8
"18","Arboreal Grazer",7,81
"19","Fae of Wishes",4,81
"20","Dreadhorde Arcanist",3,81
"21","Favored Hoplite",3,81
"22","Illuminator Virtuoso",3,81
"23","Ancestral Anger",3,81
"24","Homestead Courage",3,81
"25","Defiant Strike",3,81
"26","Gods Willing",3,81
"27","Invigorated Rampage",3,81
"28","Sejiri Shelter",3,81
"29","Sacred Foundry",4,80.6
"30","Polukranos, World Eater",9,80.2
"31","Battlefield Forge",4,80
"32","Inspiring Vantage",4,80
"33","Needleverge Pathway",4,80
"34","Shadows' Verdict",2,80
"35","Hinterland Harbor",2,80
"36","Hullbreaker Horror",1,80
"37","Torrential Gearhulk",1,80
"38","Thought Distortion",1,80
"39","Hieroglyphic Illumination",1,80
"40","Make Disappear",1,80
"41","March of Wretched Sorrow",1,80
"42","Negate",1,80
"43","Sinister Sabotage",1,80
"44","Soul Shatter",1,80
"45","Tainted Indulgence",1,80
"46","Fetid Pools",1,80
"47","Watcher of the Spheres",1,80
"48","Cave of the Frost Dragon",1,80
"49","Agent of Treachery",1,80
"50","Rip Apart",1,80
