"","CardNames","DeckCount","Winrate95Min"
"1","Boseiju, Who Endures",24,71.1
"2","Forest",26,70.5
"3","Island",30,70.4
"4","Lair of the Hydra",20,70.2
"5","Cavalier of Thorns",17,70.1
"6","Otawara, Soaring City",28,70.1
"7","Sylvan Caryatid",20,70
"8","Polukranos, World Eater",9,69.9
"9","Oath of Nissa",18,69.9
"10","Karn, the Great Creator",18,69.4
"11","Elvish Mystic",20,69
"12","Llanowar Elves",20,69
"13","Mountain",26,68.8
"14","Eiganjo, Seat of the Empire",13,68.7
"15","Plains",15,68.7
"16","Kiora, Behemoth Beckoner",16,68.7
"17","Storm the Festival",16,68.7
"18","Wolfwillow Haven",16,68.7
"19","Old-Growth Troll",17,68.7
"20","Nykthos, Shrine to Nyx",17,68.7
"21","Hall of Storm Giants",19,68.2
"22","Fable of the Mirror-Breaker",17,67.4
"23","Hallowed Fountain",14,67.2
"24","Den of the Bugbear",20,67.2
"25","Sokenzan, Crucible of Defiance",25,67.1
"26","Haunted Ridge",16,67
"27","Fatal Push",18,67
"28","Steam Vents",15,66.9
"29","Swamp",19,66.6
"30","Castle Vantress",10,66.5
"31","Overgrown Tomb",14,66.5
"32","Dreadbore",17,66.5
"33","Blood Crypt",20,66.4
"34","The Wandering Emperor",9,66.3
"35","Memory Deluge",9,66.3
"36","Field of Ruin",9,66.3
"37","Blightstep Pathway",18,66.3
"38","Supreme Verdict",10,66.2
"39","Strangle",15,66.2
"40","Glacial Fortress",11,66
"41","Arboreal Grazer",7,65.9
"42","Kalitas, Traitor of Ghet",14,65.9
"43","Takenuma, Abandoned Mire",14,65.9
"44","Urborg, Tomb of Yawgmoth",16,65.9
"45","Castle Locthwain",13,65.8
"46","Shark Typhoon",7,65.6
"47","Bloodtithe Harvester",16,65.6
"48","Thoughtseize",16,65.6
"49","Hive of the Eye Tyrant",16,65.6
"50","Sorin the Mirthless",10,65.4
