"","CardNames","DeckCount","WinrateAverage"
"1","Surgical Extraction",190,68.6
"2","Pyroblast",160,68.9
"3","Red Elemental Blast",135,69
"4","Force of Negation",122,68.6
"5","Meltdown",117,68.5
"6","Hydroblast",87,71
"7","Flusterstorm",70,66.9
"8","Force of Vigor",69,68.6
"9","Price of Progress",61,70.7
"10","End the Festivities",57,69.7
"11","Counterbalance",57,70.2
"12","Leyline of the Void",55,71.5
"13","Endurance",53,67.6
"14","Grafdigger's Cage",45,66.8
"15","Submerge",45,70.5
"16","Hurkyl's Recall",41,67.9
"17","Thoughtseize",41,66.8
"18","Faerie Macabre",39,65.3
"19","Plague Engineer",36,68.6
"20","Rough // Tumble",36,70
"21","Carpet of Flowers",36,65.2
"22","Serenity",36,64.9
"23","Deafening Silence",36,68
"24","Mindbreak Trap",35,67.7
"25","Tormod's Crypt",33,66.4
"26","Collector Ouphe",33,67.3
"27","Yorion, Sky Nomad",32,68
"28","Magus of the Moon",32,70
"29","Brazen Borrower",30,69.5
"30","Unlicensed Hearse",30,67.6
"31","Null Rod",30,70.7
"32","Abrade",29,71
"33","Massacre",27,63.2
"34","Chain of Vapor",26,60.9
"35","Mycosynth Lattice",26,69.7
"36","Veil of Summer",26,64.9
"37","Wear // Tear",25,62.4
"38","Liquimetal Coating",24,69.3
"39","Fiery Confluence",24,68.7
"40","Choke",22,69.1
"41","Dead // Gone",21,71.1
"42","Karakas",19,71.9
"43","Shriekmaw",19,70
"44","Chancellor of the Annex",19,62.8
"45","Duress",19,62.7
"46","Ensnaring Bridge",19,69.4
"47","Fatal Push",18,66.7
"48","Coffin Purge",18,63.1
"49","Containment Priest",18,67.3
"50","Echoing Truth",18,59.5
