"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1489,0.673
"2","Christopher Rush",1307,0.684
"3","Terese Nielsen",1011,0.689
"4","Mark Tedin",881,0.677
"5","Kaja Foglio",662,0.696
"6","Anastasia Ovchinnikova",648,0.683
"7","Jesper Myrfors",496,0.66
"8","Brian Snõddy",479,0.672
"9","Una Fricker",478,0.696
"10","April Lee",422,0.656
"11","Donato Giancola",417,0.689
"12","Steven Belledin",415,0.687
"13","Randy Vargas",409,0.694
"14","Matthew D. Wilson",406,0.7
"15","Philip Straub",400,0.682
"16","Shelly Wan",385,0.691
"17","Chippy",383,0.699
"18","Aleksi Briclot",382,0.653
"19","Lucas Graciano",381,0.696
"20","Martina Fackova",363,0.694
"21","Paul Scott Canavan",308,0.684
"22","Jeff A. Menges",300,0.672
"23","Mark Zug",297,0.696
"24","Colin MacNeil",296,0.696
"25","Eric Deschamps",276,0.687
"26","Kev Walker",273,0.681
"27","Nils Hamm",267,0.666
"28","Sandra Everingham",267,0.638
"29","Svetlin Velinov",258,0.666
"30","Richard Thomas",241,0.687
"31","Douglas Shuler",240,0.657
"32","Igor Kieryluk",240,0.666
"33","Mark Poole",236,0.683
"34","Anson Maddocks",235,0.673
"35","Pete Venters",234,0.656
"36","David Rapoza",227,0.673
"37","Victor Adame Minguez",226,0.686
"38","Titus Lunter",220,0.683
"39","Greg Hildebrandt",215,0.656
"40","John Stanko",206,0.674
"41","Volkan Baǵa",199,0.677
"42","Adam Rex",198,0.71
"43","Jason Chan",194,0.669
"44","rk post",186,0.648
"45","Anthony S. Waters",183,0.685
"46","Nicholas Gregory",172,0.666
"47","John Avon",168,0.683
"48","Matt Stewart",167,0.678
"49","Dave DeVries",163,0.687
"50","Chris Rallis",162,0.687
"51","Margaret Organ-Kean",161,0.652
"52","Dan Frazier",159,0.665
"53","Mila Pesic",157,0.705
"54","Magali Villeneuve",156,0.673
"55","Tom Wänerstrand",150,0.695
"56","Rebecca Guay",150,0.67
"57","Vance Kovacs",148,0.66
"58","Vincent Proce",145,0.684
"59","Scott M. Fischer",145,0.653
"60","Nicola Leonard",144,0.678
"61","Carl Critchlow",141,0.626
"62","Sam Burley",139,0.697
"63","Izzy",139,0.641
"64","Ron Spears",136,0.661
"65","Raoul Vitale",134,0.697
"66","Adam Paquette",134,0.697
"67","Franz Vohwinkel",132,0.677
"68","Joseph Meehan",131,0.694
"69","Gabor Szikszai",131,0.647
"70","Howard Lyon",128,0.688
"71","Ryan Pancoast",128,0.654
"72","Erica Yang",128,0.67
"73","D. Alexander Gregory",124,0.684
"74","Filip Burburan",123,0.682
"75","Christopher Moeller",123,0.665
"76","John Zeleznik",114,0.698
"77","Wisnu Tan",113,0.697
"78","Chris Ostrowski",111,0.668
"79","Dmitry Burmak",109,0.687
"80","Mike Bierek",108,0.68
