"","CardNames","DeckCount","WinrateAverage"
"1","Archon of Cruelty",1,90
"2","Ground Seal",1,88.9
"3","Sylvan Safekeeper",2,85.7
"4","Pyrokinesis",2,81.8
"5","Outland Liberator",4,80
"6","Thorn of Amethyst",2,80
"7","Angel's Grace",1,80
"8","Emrakul, the Promised End",1,80
"9","Nature's Claim",1,80
"10","Thrun, the Last Troll",1,80
"11","Tidespout Tyrant",1,80
"12","Warping Wail",1,80
"13","Ashiok, Dream Render",3,78.3
"14","Supreme Verdict",5,78.1
"15","Stronghold Gambit",2,77.8
"16","Grief",1,77.8
"17","Metallic Rebuke",4,77.3
"18","Kataki, War's Wage",4,76.9
"19","Bonecrusher Giant",5,76.5
"20","Murderous Cut",3,76.2
"21","Soul-Guide Lantern",7,75.6
"22","Dismember",10,75
"23","Painter's Servant",6,75
"24","Back to Basics",4,75
"25","Damping Sphere",4,75
"26","Enlightened Tutor",2,75
"27","Scroll of Fate",1,75
"28","Gyruda, Doom of Depths",1,75
"29","Profane Tutor",1,75
"30","Unholy Heat",1,75
"31","Goblin Trashmaster",1,75
"32","Boseiju, Who Shelters All",1,75
"33","Earwig Squad",1,75
"34","Masked Vandal",1,75
"35","Ensnare",1,75
"36","Ruination",7,74
"37","Paradox Zone",7,73.9
"38","Powder Keg",9,73.5
"39","Omniscience",5,73.5
"40","Stifle",5,73.5
"41","Cataclysm",7,73.3
"42","Chalice of the Void",3,73.3
"43","Ashen Rider",2,73.3
"44","Dread Return",2,73.3
"45","Force of Will",2,73.3
"46","Wispmare",2,73.3
"47","Cabal Therapy",2,73.3
"48","Serra's Emissary",2,73.3
"49","Planar Void",2,72.7
"50","Tourach, Dread Cantor",11,72.2
