"","ArtistName","Winrate","Presence"
"1","Chris Ostrowski",NA,0
"2","Shelly Wan",NA,0
"3","Christopher Rush",NA,0
"4","Anthony S. Waters",NA,0
"5","Douglas Shuler",NA,0
"6","Rob Alexander",NA,0
"7","Franz Vohwinkel",NA,0
"8","Anson Maddocks",NA,0
"9","Mark Tedin",NA,0
"10","Mark Poole",NA,0
"11","Cliff Childs",NA,0
"12","Sam Burley",NA,0
"13","Ron Spears",NA,0
"14","Jesper Myrfors",NA,0
"15","Michael Komarck",NA,0
"16","Daniel Ljunggren",NA,0
"17","Steve Argyle",NA,0
"18","Jason Felix",NA,0
"19","Vance Kovacs",NA,0
"20","Richard Wright",NA,0
"21","Dmitry Burmak",NA,0
"22","Darrell Riche",NA,0
"23","rk post",NA,0
"24","Mark Zug",NA,0
"25","Chase Stone",NA,0
"26","Dan Frazier",NA,0
"27","Donato Giancola",NA,0
"28","Adam Paquette",NA,0
"29","Wisnu Tan",NA,0
"30","Volkan Baǵa",NA,0
"31","Hideaki Takamura",NA,0
"32","Kev Walker",NA,0
"33","Chippy",NA,0
"34","Svetlin Velinov",NA,0
"35","Raoul Vitale",NA,0
"36","Lius Lasahido",NA,0
"37","Ryan Pancoast",NA,0
"38","Heather Hudson",NA,0
"39","Eric Deschamps",NA,0
"40","Jason Chan",NA,0
"41","Paul Scott Canavan",NA,0
"42","Scott Murphy",NA,0
"43","Aleksi Briclot",NA,0
"44","Chris Rallis",NA,0
"45","Michael Sutfin",NA,0
"46","Wayne England",NA,0
"47","Victor Adame Minguez",NA,0
"48","Chris Rahn",NA,0
"49","Jeff Miracola",NA,0
"50","Alayna Danner",NA,0
"51","John Howe",NA,0
"52","Raymond Swanland",NA,0
"53","Vincent Proce",NA,0
"54","Scott M. Fischer",NA,0
"55","Luca Zontini",NA,0
"56","James Paick",NA,0
"57","Kieran Yanner",NA,0
"58","Jason Rainville",NA,0
"59","Daarken",NA,0
"60","Jean-Sébastien Rossbach",NA,0
"61","Gabor Szikszai",NA,0
"62","Caroline Gariba",NA,0
"63","Yongjae Choi",NA,0
"64","Dave Kendall",NA,0
"65","Seb McKinnon",NA,0
"66","Dimitar Marinski",NA,0
"67","Philip Straub",NA,0
"68","Cynthia Sheppard",NA,0
"69","Bryon Wackwitz",NA,0
"70","Howard Lyon",NA,0
"71","Alex Horley-Orlandelli",NA,0
"72","Terese Nielsen",NA,0
"73","John Avon",NA,0
"74","Pat Morrissey",NA,0
"75","Randy Vargas",NA,0
"76","Tom Wänerstrand",NA,0
"77","Justin Murray",NA,0
"78","Sam Wood",NA,0
"79","Jonas De Ro",NA,0
"80","Noah Bradley",NA,0
"81","Glen Angus",NA,0
"82","Greg Staples",NA,0
"83","Todd Lockwood",NA,0
"84","Warren Mahy",NA,0
"85","Khang Le",NA,0
"86","Zoltan Boros & Gabor Szikszai",NA,0
"87","Tomasz Jedruszek",NA,0
"88","Forrest Imel",NA,0
"89","Ron Spencer",NA,0
"90","Yeong-Hao Han",NA,0
"91","Jaime Jones",NA,0
"92","Michael Bruinsma",NA,0
"93","Cyril Van Der Haegen",NA,0
"94","Heonhwa Choe",NA,0
"95","Peter Mohrbacher",NA,0
"96","Ben Thompson",NA,0
"97","Austin Hsu",NA,0
"98","Anthony Francisco",NA,0
"99","Nils Hamm",NA,0
"100","Christine Choi",NA,0
"101","John Stanko",NA,0
"102","Zoltan Boros",NA,0
"103","Adam Rex",NA,0
"104","Steven Belledin",NA,0
"105","Wayne Reynolds",NA,0
"106","Christopher Moeller",NA,0
"107","Fred Fields",NA,0
"108","Jama Jurabaev",NA,0
"109","Mike Bierek",NA,0
"110","Dominick Domingo",NA,0
"111","Igor Kieryluk",NA,0
"112","Craig J Spearing",NA,0
"113","Uriah Voth",NA,0
"114","Richard Whitters",NA,0
"115","Mark A. Nelson",NA,0
"116","Martina Pilcerova",NA,0
"117","Simon Dominic",NA,0
"118","David Martin",NA,0
"119","Karl Kopinski",NA,0
"120","Zack Stella",NA,0
"121","Eric Fortune",NA,0
"122","Jesper Ejsing",NA,0
"123","Brandon Kitkouski",NA,0
"124","Jim Nelson",NA,0
"125","Tony Szczudlo",NA,0
"126","Greg Hildebrandt",NA,0
