"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Heliod Combo - Izzet Prowess - Jund Shadow - Burn,Mill - Spirits,Heliod Combo - Green Tron - Izzet Prowess - Eldrazi Tron,Heliod Combo - Izzet Prowess - Green Tron,Heliod Combo - Izzet Prowess - Green Tron
"Tiers 1.5",Eldrazi Tron - Niv To Light - Green Tron - Azorius Control - Obosh Aggro - Amulet Titan - Esper Control,Green Tron - WURG Control - Esper Control - Living End - Gruul Midrange - Amulet Titan - Titan Shift - Eldrazi Tron - Obosh Aggro - Niv To Light - Golgari Midrange,Amulet Titan - Niv To Light - Obosh Aggro - Esper Control - Burn - Jund Shadow - Living End - Mill - Azorius Control,Eldrazi Tron - Burn - Jund Shadow - Niv To Light - Obosh Aggro - Amulet Titan - Esper Control - Azorius Control,Eldrazi Tron - Burn - Jund Shadow - Niv To Light - Obosh Aggro - Amulet Titan - Esper Control - Azorius Control
"Tiers 2",Living End - Jund Midrange - Yawgmoth - Shadow Prowess - Golgari Midrange - Infect - Hammer Time - WURG Control - BTL Scapeshift,Izzet Prowess - Heliod Combo - Burn - Jund Midrange - Saheeli Combo - Azorius Control - Yawgmoth,WURG Control - Golgari Midrange - Jund Midrange - Yawgmoth - Titan Shift - Spirits - Shadow Prowess - Gruul Midrange,Living End - Mill - Jund Midrange - Golgari Midrange - Yawgmoth - WURG Control - Shadow Prowess - Titan Shift - Infect - Spirits,Living End - Mill - Jund Midrange - Golgari Midrange - Yawgmoth - WURG Control - Shadow Prowess - Titan Shift - Infect - Spirits
"Tiers 2.5",Mill - Titan Shift - Spirits - Gruul Midrange - Saheeli Combo,Infect - Jund Shadow - Shadow Prowess - BTL Scapeshift - Hammer Time,Infect - Hammer Time - BTL Scapeshift - Saheeli Combo,Gruul Midrange - Hammer Time - BTL Scapeshift - Saheeli Combo,Gruul Midrange - Hammer Time - BTL Scapeshift - Saheeli Combo
