"","CardNames","DeckCount","Winrate95Min"
"1","Blast Zone",40,70.3
"2","Misty Rainforest",61,70
"3","Forest",109,70
"4","Windswept Heath",65,69.6
"5","Mountain",103,69.5
"6","Steam Vents",64,69.4
"7","Expedition Map",23,69.3
"8","Urza's Mine",23,69.3
"9","Urza's Power Plant",23,69.3
"10","Urza's Tower",23,69.3
"11","Wooded Foothills",100,69.3
"12","Cavern of Souls",24,69.2
"13","Prismatic Vista",40,69.2
"14","Utopia Sprawl",46,69.2
"15","Plains",72,69.2
"16","Lightning Bolt",109,69.2
"17","Ulamog, the Ceaseless Hunger",17,69.1
"18","Breeding Pool",43,69.1
"19","Stomping Ground",44,69
"20","Walking Ballista",49,69
"21","Island",57,68.9
"22","Monastery Swiftspear",56,68.9
"23","All Is Dust",21,68.7
"24","Temple Garden",56,68.7
"25","Verdant Catacombs",73,68.7
"26","Ketria Triome",22,68.6
"27","Hallowed Fountain",37,68.4
"28","Fiery Islet",47,68.4
"29","Light Up the Stage",35,68.3
"30","Lava Dart",35,68.3
"31","Soul-Scar Mage",36,68.3
"32","Arbor Elf",33,68.2
"33","Noble Hierarch",32,68.2
"34","Supreme Verdict",38,68.1
"35","Wrenn and Six",33,68
"36","Swamp",63,68
"37","Skyclave Apparition",38,67.9
"38","Radiant Fountain",16,67.8
"39","Spirebluff Canal",37,67.8
"40","Flooded Strand",44,67.8
"41","Karn, the Great Creator",21,67.7
"42","Polluted Delta",28,67.7
"43","Collected Company",31,67.7
"44","Snapcaster Mage",36,67.7
"45","Overgrown Tomb",56,67.7
"46","Bloodstained Mire",67,67.7
"47","Spell Snare",26,67.6
"48","Horizon Canopy",33,67.6
"49","Lightning Helix",29,67.5
"50","Summoner's Pact",14,67.4
