"","CardNames","DeckCount","WinrateAverage"
"1","Profane Memento",1,87.5
"2","Thought-Knot Seer",2,85
"3","Lullmage's Domination",1,83.3
"4","Field of Ruin",1,83.3
"5","Go for the Throat",1,83.3
"6","Jegantha, the Wellspring",3,82.8
"7","Gemstone Caverns",3,82.1
"8","Stubborn Denial",1,81.8
"9","Cavern of Souls",4,81
"10","Rotting Regisaur",1,80
"11","Stain the Mind",1,80
"12","Kabira Crossroads",1,80
"13","Shrine of Burning Rage",1,80
"14","Harsh Mentor",1,80
"15","Beast Within",5,79.6
"16","Eliminate",6,79.3
"17","Shadows' Verdict",7,79.1
"18","Ramunap Excavator",4,78.9
"19","Tumble Magnet",3,78.6
"20","Pact of Negation",7,78.1
"21","Ratchet Bomb",3,78.1
"22","Ulamog, the Ceaseless Hunger",3,78.1
"23","Searing Blaze",2,77.8
"24","Declaration in Stone",1,77.8
"25","Dissenter's Deliverance",1,77.8
"26","Shapers' Sanctuary",1,77.8
"27","Thrun, the Last Troll",1,77.8
"28","Nahiri, the Harbinger",1,77.8
"29","Fry",1,77.8
"30","Grim Lavamancer",1,77.8
"31","Karn Liberated",1,77.8
"32","Reality Hemorrhage",1,77.8
"33","Rakdos Charm",1,77.8
"34","Huntmaster of the Fells",1,77.8
"35","Thragtusk",5,77.6
"36","Hexdrinker",3,77.4
"37","Linvala, Keeper of Silence",3,77.4
"38","Crypt Incursion",2,77.3
"39","Set Adrift",2,77.3
"40","Elixir of Immortality",3,76.9
"41","Weather the Storm",6,76.8
"42","Choke",14,76.5
"43","Tireless Tracker",9,76.5
"44","Leyline of the Void",8,76.5
"45","Blast Zone",6,76.5
"46","Deputy of Detention",2,76.5
"47","Ancient Grudge",2,76.5
"48","Lightning Axe",2,76.5
"49","Vendilion Clique",5,76.2
"50","Wurmcoil Engine",15,76.1
