"","CardNames","DeckCount","WinrateAverage"
"1","Lightning Bolt",109,72.2
"2","Forest",109,73
"3","Mountain",103,72.6
"4","Wooded Foothills",100,72.5
"5","Verdant Catacombs",73,72.4
"6","Plains",72,72.9
"7","Bloodstained Mire",67,71.6
"8","Windswept Heath",65,73.5
"9","Steam Vents",64,73.4
"10","Swamp",63,72
"11","Misty Rainforest",61,73.9
"12","Island",57,73.1
"13","Monastery Swiftspear",56,73.1
"14","Temple Garden",56,72.9
"15","Fatal Push",56,71.6
"16","Overgrown Tomb",56,72
"17","Walking Ballista",49,73.5
"18","Fiery Islet",47,73
"19","Utopia Sprawl",46,73.8
"20","Thoughtseize",44,69.8
"21","Mishra's Bauble",44,71
"22","Stomping Ground",44,73.7
"23","Flooded Strand",44,72.7
"24","Inquisition of Kozilek",43,69.9
"25","Breeding Pool",43,73.9
"26","Blast Zone",40,75.1
"27","Prismatic Vista",40,74
"28","Blood Crypt",39,70.9
"29","Opt",39,72.2
"30","Skyclave Apparition",38,73
"31","Scalding Tarn",38,71.5
"32","Force of Negation",38,72.6
"33","Supreme Verdict",38,73.3
"34","Hallowed Fountain",37,73.6
"35","Spirebluff Canal",37,73.1
"36","Dismember",36,71.3
"37","Soul-Scar Mage",36,73.6
"38","Snapcaster Mage",36,73.1
"39","Light Up the Stage",35,73.7
"40","Lava Dart",35,73.7
"41","Tarmogoyf",35,71.1
"42","Nurturing Peatland",35,70.8
"43","Cryptic Command",34,72.6
"44","Teferi, Time Raveler",34,72.5
"45","Arbor Elf",33,73.7
"46","Auriok Champion",33,72.8
"47","Horizon Canopy",33,73.1
"48","Arid Mesa",33,70.1
"49","Wrenn and Six",33,73.6
"50","Noble Hierarch",32,73.7
