"","CardNames","DeckCount","WinrateAverage"
"1","Veil of Summer",101,72.6
"2","Damping Sphere",61,72
"3","Path to Exile",58,72.2
"4","Mystical Dispute",49,72.7
"5","Aether Gust",47,72.4
"6","Kozilek's Return",46,72.1
"7","Lurrus of the Dream-Den",45,71.6
"8","Deicide",44,73.9
"9","Engineered Explosives",39,72.5
"10","Relic of Progenitus",38,75.2
"11","Rest in Peace",34,69.1
"12","Abrade",34,74
"13","Soul-Guide Lantern",34,73.4
"14","Tormod's Crypt",31,73.7
"15","Assassin's Trophy",26,70.9
"16","Spell Pierce",26,71.9
"17","Ashiok, Dream Render",26,71.6
"18","Cleansing Wildfire",25,71.6
"19","Celestial Purge",25,72.1
"20","Nihil Spellbomb",24,71.2
"21","Grafdigger's Cage",22,72.9
"22","Liquimetal Coating",21,74.6
"23","Unravel the Aether",21,70.7
"24","Pithing Needle",21,70.7
"25","Thoughtseize",21,75
"26","Ensnaring Bridge",20,74.7
"27","Auriok Champion",20,73.3
"28","Force of Vigor",20,72.6
"29","Walking Ballista",19,74.3
"30","Kozilek, Butcher of Truth",19,75.6
"31","Kroxa, Titan of Death's Hunger",19,70.3
"32","Fatal Push",19,71.6
"33","Vapor Snag",19,74.1
"34","Burrenton Forge-Tender",18,69.6
"35","Collective Brutality",18,70.7
"36","Surgical Extraction",18,74.2
"37","Dismember",17,74.1
"38","Reclamation Sage",17,74.7
"39","Spatial Contortion",17,75.3
"40","Sundering Titan",16,74.3
"41","Flusterstorm",16,69.8
"42","Gaea's Blessing",16,73.6
"43","Blood Moon",16,70.3
"44","Kor Firewalker",16,71.9
"45","Timely Reinforcements",16,70.8
"46","Wurmcoil Engine",15,76.1
"47","Trinisphere",14,73.6
"48","Anger of the Gods",14,70.6
"49","Wear // Tear",14,75.2
"50","Dragon's Claw",14,74.2
