"","CardNames","DeckCount","Winrate95Min"
"1","Relic of Progenitus",38,70.3
"2","Veil of Summer",101,69.5
"3","Deicide",44,69.2
"4","Abrade",34,68.6
"5","Choke",14,68.4
"6","Kozilek, Butcher of Truth",19,68.4
"7","Thoughtseize",21,68.2
"8","Wurmcoil Engine",15,68.1
"9","Tormod's Crypt",31,68.1
"10","Mystical Dispute",49,68.1
"11","Soul-Guide Lantern",34,68
"12","Path to Exile",58,68
"13","Damping Sphere",61,68
"14","Ensnaring Bridge",20,67.7
"15","Liquimetal Coating",21,67.7
"16","Aether Gust",47,67.7
"17","Spatial Contortion",17,67.5
"18","Shadows' Verdict",7,67.4
"19","Engineered Explosives",39,67.4
"20","Kozilek's Return",46,67.3
"21","Reclamation Sage",17,66.9
"22","Walking Ballista",19,66.9
"23","Lurrus of the Dream-Den",45,66.9
"24","Wear // Tear",14,66.7
"25","Eliminate",6,66.6
"26","Surgical Extraction",18,66.6
"27","Vapor Snag",19,66.6
"28","Sundering Titan",16,66.4
"29","Dismember",17,66.1
"30","Auriok Champion",20,66.1
"31","Pact of Negation",7,66
"32","Supreme Verdict",12,66
"33","Cavern of Souls",4,65.9
"34","Grafdigger's Cage",22,65.9
"35","Tireless Tracker",9,65.8
"36","Beast Within",5,65.7
"37","Wilt",12,65.7
"38","Crumble to Dust",13,65.6
"39","Gaea's Blessing",16,65.5
"40","Celestial Purge",25,65.5
"41","Dragon's Claw",14,65.4
"42","Spell Pierce",26,65.4
"43","Sorcerous Spyglass",13,65.2
"44","Force of Vigor",20,65.2
"45","Dovin's Veto",12,65.1
"46","Trinisphere",14,65
"47","Ashiok, Dream Render",26,65
"48","Cleansing Wildfire",25,65
"49","Bedlam Reveler",12,64.9
"50","Obstinate Baloth",14,64.8
