"","Artist","NoCopies","Winrate"
"1","John Avon",2593,0.628
"2","Christopher Rush",2440,0.629
"3","Mark Poole",2164,0.642
"4","Anson Maddocks",2025,0.638
"5","Greg Staples",1654,0.631
"6","Kaja Foglio",1608,0.633
"7","Rob Alexander",1281,0.631
"8","Richard Thomas",1196,0.629
"9","Dan Scott",1192,0.646
"10","Jesper Myrfors",1183,0.632
"11","Steven Belledin",1138,0.646
"12","Svetlin Velinov",1077,0.645
"13","Rebecca Guay",1075,0.639
"14","Bastien L. Deharme",1059,0.637
"15","Vance Kovacs",925,0.639
"16","Alex Horley-Orlandelli",904,0.63
"17","Jonas De Ro",856,0.641
"18","Slawomir Maniak",854,0.642
"19","Lawrence Snelly",846,0.641
"20","Dan Frazier",801,0.637
"21","Greg Hildebrandt",779,0.629
"22","Marc Simonetti",758,0.625
"23","Douglas Shuler",756,0.628
"24","Colin Boyer",710,0.648
"25","Mike Ploog",577,0.646
"26","Thomas M. Baxa",572,0.631
"27","David Gaillet",482,0.64
"28","Mark Tedin",475,0.631
"29","Joseph Meehan",462,0.627
"30","Paolo Parente",459,0.629
"31","Matt Thompson",450,0.638
"32","Kev Walker",438,0.615
"33","Irina Nordsol",428,0.641
"34","Mathias Kollros",421,0.634
"35","Johannes Voss",406,0.649
"36","Filip Burburan",406,0.63
"37","Jim Nelson",404,0.622
"38","Ben Thompson",394,0.641
"39","Raoul Vitale",392,0.631
"40","Ron Spencer",376,0.635
"41","YW Tang",350,0.65
"42","Christopher Moeller",322,0.612
"43","Terese Nielsen",320,0.613
"44","Eric Fortune",312,0.63
"45","Howard Lyon",307,0.605
"46","Ben Wootten",305,0.624
"47","Drew Tucker",303,0.631
"48","Dany Orizio",301,0.632
"49","Daarken",291,0.627
"50","Matt Stewart",274,0.62
"51","Magali Villeneuve",267,0.634
"52","Lindsey Look",267,0.637
"53","Anastasia Ovchinnikova",252,0.656
"54","Sandra Everingham",251,0.625
"55","Jesper Ejsing",251,0.623
"56","David Martin",245,0.656
"57","Raymond Swanland",245,0.637
"58","Ron Spears",243,0.641
"59","Randy Gallegos",242,0.624
"60","Zoltan Boros",239,0.642
"61","Nils Hamm",238,0.633
"62","Sidharth Chaturvedi",220,0.629
"63","Glen Angus",220,0.63
"64","Eytan Zana",215,0.645
"65","James Wong",209,0.63
"66","Paul Scott Canavan",208,0.648
"67","Lius Lasahido",208,0.603
"68","Craig J Spearing",208,0.617
"69","Allen Williams",207,0.656
"70","Gabor Szikszai",200,0.622
"71","Dave Allsop",192,0.649
"72","Tom Kyffin",190,0.603
"73","Jeff Miracola",183,0.643
"74","Lucas Staniec",179,0.643
"75","Vincent Proce",176,0.638
"76","Milivoj Ćeran",176,0.637
"77","Dave Kendall",170,0.629
"78","April Lee",168,0.641
"79","Winona Nelson",167,0.634
"80","Massimilano Frezzato",164,0.643
"81","Pete Venters",163,0.597
"82","Tom Wänerstrand",162,0.61
"83","Val Mayerik",160,0.643
"84","Jeremy Jarvis",151,0.618
"85","Alan Rabinowitz",148,0.643
"86","Randy Vargas",148,0.628
"87","Izzy",141,0.626
"88","Franz Vohwinkel",138,0.654
"89","Eric Peterson",135,0.61
"90","Kieran Yanner",133,0.62
"91","Efrem Palacios",128,0.601
"92","Luca Zontini",126,0.647
"93","James Paick",125,0.637
"94","Daren Bader",121,0.667
"95","Anthony S. Waters",120,0.631
"96","Adam Paquette",117,0.636
"97","Bryan Talbot",116,0.636
"98","Michael Sutfin",116,0.625
"99","Warren Mahy",116,0.599
"100","Fred Hooper",109,0.633
"101","Dave Dorman",108,0.624
"102","Mike Raabe",106,0.679
"103","Aaron Miller",101,0.603
"104","Omar Rayyan",97,0.605
"105","Mark Zug",97,0.644
"106","Steve Argyle",89,0.57
"107","Daniel Ljunggren",85,0.671
"108","Trevor Claxton",83,0.606
"109","Heather Hudson",80,0.59
"110","Micah Epstein",78,0.646
"111","DiTerlizzi",77,0.625
"112","Paul Lee",77,0.624
"113","Heonhwa Choe",76,0.602
"114","Michael Danza",76,0.602
"115","Roger Raupp",76,0.612
"116","Pat Morrissey",75,0.63
"117","Ryan Pancoast",75,0.625
"118","Darrell Riche",74,0.656
"119","Tony Szczudlo",74,0.627
"120","Jaime Jones",72,0.629
"121","Adam Rex",70,0.641
"122","Lars Grant-West",70,0.583
"123","Joe Slucher",69,0.536
"124","E. M. Gist",66,0.6
"125","Miguel Mercado",62,0.638
"126","Cyril Van Der Haegen",62,0.56
"127","Nicholas Gregory",61,0.638
"128","Brad Rigney",60,0.598
"129","Scott Hampton",60,0.593
"130","Lucas Graciano",59,0.624
"131","Steve White",59,0.609
"132","Robbie Trevino",58,0.52
"133","Don Hazeltine",56,0.635
"134","Wisnu Tan",56,0.55
"135","David Palumbo",55,0.546
"136","James Ryman",54,0.646
"137","Liam Sharp",54,0.598
"138","Ravenna Tran",53,0.633
"139","Wesley Burt",51,0.603
"140","Martina Pilcerova",49,0.646
"141","Alan Pollack",49,0.557
"142","Daniel Gelon",48,0.663
"143","Doug Chaffee",48,0.663
"144","Justin Hampton",48,0.603
"145","Matt Cavotta",46,0.657
"146","Jason Felix",45,0.614
"147","Ilse Gort",44,0.592
"148","Zack Stella",42,0.63
"149","Brian Despain",40,0.716
"150","Mark Winters",40,0.547
"151","James Zapata",40,0.547
"152","Wayne England",37,0.629
"153","Ekaterina Burmak",36,0.553
"154","Igor Kieryluk",36,0.596
"155","Martina Fackova",34,0.656
"156","Randis Albion",34,0.651
"157","Titus Lunter",33,0.658
"158","Piotr Dura",33,0.617
"159","Ralph Horsley",31,0.596
"160","Volkan Baǵa",30,0.629
"161","Chris Seaman",28,0.608
"162","Rick Emond",28,0.596
"163","Cristi Balanescu",24,0.579
"164","Whit Brachna",23,0.577
"165","Edward P. Beard, Jr.",21,0.652
"166","Lie Setiawan",19,0.578
"167","Johann Bodin",18,0.66
"168","Anna Steinbauer",17,0.624
"169","Taylor Ingvarsson",17,0.686
"170","Jason A. Engle",17,0.607
"171","Mike Bierek",17,0.516
"172","Hideaki Takamura",16,0.663
"173","Jeff Easley",16,0.667
"174","Zezhou Chen",15,0.562
"175","Scott Murphy",15,0.576
"176","Karl Kopinski",13,0.68
"177","Joel Thomas",12,0.586
"178","Even Amundsen",11,0.629
"179","Hector Ortiz",11,0.6
"180","Deruchenko Alexander",10,0.562
"181","Francisco Miyara",9,0.596
"182","Bryon Wackwitz",9,0.579
"183","Mark Romanoski",9,0.596
"184","Denman Rooke",8,0.6
"185","Jonathan Kuo",8,0.6
"186","Jakub Kasper",7,0.647
"187","David Rapoza",7,0.682
"188","Erica Yang",7,0.556
"189","Alayna Danner",7,0.548
"190","Scott Kirschner",7,0.538
"191","Ryan Yee",6,0.659
"192","Justin Sweet",6,0.65
"193","Mark Behm",6,0.625
"194","Evyn Fong",6,0.538
"195","Sam Burley",5,0.703
"196","Nic Klein",5,0.65
"197","Cynthia Sheppard",5,0.636
"198","Jeff Laubenstein",4,0.63
"199","Amy Weber",4,0.667
"200","Caio Monteiro",4,0.5
"201","Steve Prescott",4,0.5
"202","Kekai Kotaki",4,0.5
"203","Jana Schirmer & Johannes Voss",3,0.579
"204","Eric Deschamps",3,0.667
"205","Mike Dringenberg",3,0.5
"206","Bud Cook",3,0.5
"207","Anthony Francisco",2,0.583
"208","Sung Choi",2,0.538
"209","Bryan Sola",2,0.625
"210","Jarel Threat",2,0.5
"211","Dermot Power",2,0.5
"212","Josh Hass",2,0.5
"213","Tyler Walpole",2,0.5
"214","Tuan Duong Chu",2,0.5
"215","Stephen Tappin",2,0.5
"216","Yeong-Hao Han",2,0.5
"217","Hannibal King",1,0.714
"218","Steven Russell Black",1,0.667
"219","Bram Sels",1,0.5
"220","Carl Critchlow",1,0.5
"221","Ben Maier",1,0.5
