"","CardNames","DeckCount","WinrateAverage"
"1","Dispel",289,63.8
"2","Ash Barrens",286,64.5
"3","Counterspell",252,64.4
"4","Preordain",249,64.7
"5","Chromatic Star",219,63.3
"6","Ninja of the Deep Hours",212,64.8
"7","Spellstutter Sprite",212,64.8
"8","Augur of Bolas",211,64.3
"9","Faerie Seer",211,64.8
"10","Brainstorm",199,64.3
"11","Cast Down",199,64.1
"12","Swamp",193,63.7
"13","Prophetic Prism",193,62.7
"14","Galvanic Blast",191,62.5
"15","Great Furnace",191,63
"16","Thorn of the Black Rose",187,64.2
"17","Silverbluff Bridge",175,62.8
"18","Island",174,64.1
"19","Snow-Covered Island",169,64.4
"20","Darksteel Citadel",164,62.8
"21","Evolving Wilds",161,64.6
"22","Atog",160,62.7
"23","Myr Enforcer",160,62.8
"24","Fling",160,62.6
"25","Seat of the Synod",158,62.5
"26","Ichor Wellspring",157,64.1
"27","Thoughtcast",155,62.5
"28","Vault of Whispers",155,64.3
"29","Gurmag Angler",153,64.5
"30","Snuff Out",151,64.7
"31","Ice Tunnel",146,65
"32","Deadly Dispute",140,64.2
"33","Mistvault Bridge",129,63.9
"34","Plains",126,63.4
"35","Makeshift Munitions",124,64.6
"36","Disciple of the Vault",122,63.9
"37","Forest",121,62.3
"38","Lightning Bolt",119,62.1
"39","Echoing Decay",118,63.9
"40","Drossforge Bridge",114,64.1
"41","Mountain",109,62.6
"42","Duress",100,64.6
"43","Witching Well",99,62.1
"44","Gearseeker Serpent",82,60.6
"45","Mulldrifter",82,62.7
"46","Chainer's Edict",74,63
"47","Suffocating Fumes",74,65.7
"48","Cave of Temptation",72,63.5
"49","Night's Whisper",71,64.9
"50","Ephemerate",67,63.3
