"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Atog   Affinity - Dimir Faeries,Azorius Familiars,Dimir Faeries,Dimir Faeries - Atog   Affinity,Dimir Faeries - Atog   Affinity
"Tiers 1.5",Unknown - Izzet Faeries - Bogles - Ephemerate   Tron - Mono   Blue,Mono   Blue - Rakdos Goblins - Orzhov Pestilence - Dimir Faeries - Bogles - Unknown - Ephemerate   Tron - Izzet Faeries,Azorius Familiars - Atog   Affinity - Mono   Blue - Unknown - Bogles - Orzhov Pestilence - Izzet Faeries - Ephemerate   Tron - Rakdos Goblins,Unknown - Bogles - Izzet Faeries - Mono   Blue - Ephemerate   Tron - Orzhov Pestilence - Azorius Familiars,Unknown - Bogles - Izzet Faeries - Mono   Blue - Ephemerate   Tron - Orzhov Pestilence - Azorius Familiars
"Tiers 2",Orzhov Pestilence - Boros Bully / Flashback - Mono   Green   Aggro - Jeskai Ephemerate - Mono Green Elves - Burn - Rakdos Goblins - Mono Black Devotion - Azorius Familiars,Atog   Affinity - Jeskai Ephemerate - Boros Bully / Flashback - Mono Green Elves - Dimir Control - Mono   Green   Aggro - Burn,Boros Bully / Flashback - Jeskai Ephemerate - Mono Green Elves - Mono   Green   Aggro - Burn,Boros Bully / Flashback - Jeskai Ephemerate - Rakdos Goblins - Mono Green Elves - Mono   Green   Aggro - Burn,Boros Bully / Flashback - Jeskai Ephemerate - Rakdos Goblins - Mono Green Elves - Mono   Green   Aggro - Burn
"Tiers 2.5",Mono   White   Heroic - Dimir Control,Mono   White   Heroic - Mono Black Devotion,Dimir Control - Mono   White   Heroic - Mono Black Devotion,Dimir Control - Mono Black Devotion - Mono   White   Heroic,Dimir Control - Mono Black Devotion - Mono   White   Heroic
