"","CardNames","DeckCount","Winrate95Min"
"1","Dispel",259,62.2
"2","Suffocating Fumes",115,62.1
"3","Rite of Consumption",2,61.7
"4","Duress",279,61.7
"5","Stormbound Geist",150,61.6
"6","Hydroblast",272,61.5
"7","Chainer's Edict",133,61.4
"8","Relic of Progenitus",183,61.2
"9","Blue Elemental Blast",268,61.2
"10","Pyroblast",260,61.2
"11","Nihil Spellbomb",62,61.1
"12","Okiba-Gang Shinobi",84,60.8
"13","Echoing Truth",202,60.4
"14","Krark-Clan Shaman",178,60.3
"15","Reaping the Graves",163,60.2
"16","Gurmag Angler",20,59.9
"17","Bonder's Ornament",16,59.7
"18","Revoke Existence",21,59.6
"19","Introduction to Prophecy",52,59.6
"20","Fiery Cannonade",155,59.5
"21","Ancient Grudge",162,59.4
"22","Gut Shot",99,59.2
"23","Weather the Storm",88,59.1
"24","Cast Down",123,59.1
"25","Gorilla Shaman",67,58.9
"26","Coral Net",5,58.8
"27","Flaring Pain",78,58.8
"28","Dust to Dust",89,58.8
"29","Red Elemental Blast",137,58.8
"30","Environmental Sciences",27,58.6
"31","Introduction to Annihilation",37,58.4
"32","Thorn of the Black Rose",26,58.3
"33","Pest Summoning",40,58.3
"34","Unexpected Fangs",52,58.2
"35","Lifelink",42,58.1
"36","Sage's Row Denizen",10,58
"37","Azure Fleet Admiral",5,57.9
"38","Annul",32,57.7
"39","Curfew",35,57.6
"40","Lone Missionary",31,57.4
"41","Electrickery",46,57.3
"42","Fangren Marauder",30,57.2
"43","Winter's Rest",6,57.1
"44","Standard Bearer",37,57.1
"45","Crimson Acolyte",23,57
"46","Moonblade Shinobi",11,56.8
"47","Abrade",22,56.7
"48","Shenanigans",40,56.7
"49","Stonehorn Dignitary",41,56.7
"50","Devour Flesh",13,56.4
