"","CardNames","DeckCount","WinrateAverage"
"1","Rite of Consumption",2,87.5
"2","Coral Net",5,75.7
"3","Remove Soul",1,75
"4","Tormod's Crypt",1,75
"5","Unwind",1,75
"6","Azure Fleet Admiral",5,74.4
"7","Winter's Rest",6,73.2
"8","Deep Analysis",4,72.4
"9","Mountain",2,72.2
"10","Peppersmoke",2,72.2
"11","Mulldrifter",3,71.4
"12","Ob Nixilis's Cruelty",3,71.4
"13","Nature's Chant",2,71.4
"14","Grim Harvest",1,71.4
"15","Sage's Row Denizen",10,69.9
"16","Agony Warp",2,69.2
"17","Bonder's Ornament",16,69
"18","Mournwhelk",2,68.8
"19","Nature's Claim",2,68.8
"20","Patrician's Scorn",6,68.4
"21","Gurmag Angler",20,68.3
"22","Steel Sabotage",10,68.2
"23","Moonblade Shinobi",11,67.9
"24","Revoke Existence",21,67.8
"25","Devour Flesh",13,67
"26","Impact Tremors",8,66.7
"27","Lose Focus",7,66.7
"28","Harsh Sustenance",4,66.7
"29","Mutagenic Growth",2,66.7
"30","Snap",2,66.7
"31","Blightning",1,66.7
"32","Spinning Darkness",1,66.7
"33","Galvanic Blast",1,66.7
"34","Vines of Vastwood",1,66.7
"35","Essence Scatter",1,66.7
"36","Annoyed Altisaur",1,66.7
"37","Cartouche of Solidarity",1,66.7
"38","Sparksmith",1,66.7
"39","Dihada's Ploy",1,66.7
"40","Custodi Squire",1,66.7
"41","Mogis's Favor",11,66.2
"42","Pyromatics",11,66.2
"43","Dinrova Horror",9,66.1
"44","Nihil Spellbomb",62,65.9
"45","Environmental Sciences",27,65.8
"46","Gruesome Fate",6,65.8
"47","Thorn of the Black Rose",26,65.7
"48","Suffocating Fumes",115,65.6
"49","Last Breath",8,65.5
"50","Scattershot",4,65.4
