"","CardNames","DeckCount","WinrateAverage"
"1","Forbidden Alchemy",1,80
"2","Mogg War Marshal",2,73.3
"3","Memory Lapse",3,72
"4","God-Pharaoh's Faithful",10,71.6
"5","Sunscape Familiar",10,71.6
"6","Moonblade Shinobi",3,71.4
"7","Evincar's Justice",1,71.4
"8","Dismal Backwater",5,70.3
"9","Fire // Ice",11,70
"10","Scattershot",2,68.8
"11","Seething Song",15,68.5
"12","Dead Weight",8,68.5
"13","Radiant Fountain",15,68.4
"14","Snap",28,68
"15","Vedalken Certarch",4,68
"16","Dust to Dust",4,68
"17","Mortuary Mire",16,67.9
"18","Pristine Talisman",14,67.7
"19","Deep Analysis",13,67.7
"20","Negate",5,67.6
"21","Nihil Spellbomb",5,67.6
"22","Of One Mind",13,67.4
"23","Agony Warp",17,67.2
"24","Sea Gate Oracle",32,67.1
"25","Faerie Miscreant",29,66.7
"26","Castigate",15,66.7
"27","Silverquill Campus",15,66.7
"28","Azorius Chancery",15,66.7
"29","Swiftwater Cliffs",14,66.7
"30","Unmake",5,66.7
"31","Ivy Lane Denizen",5,66.7
"32","Nightscape Familiar",4,66.7
"33","Gust of Wind",4,66.7
"34","Dihada's Ploy",2,66.7
"35","Firebolt",2,66.7
"36","Blightning",1,66.7
"37","Dawn Charm",1,66.7
"38","Perilous Research",1,66.7
"39","Dross Golem",1,66.7
"40","Flaring Pain",1,66.7
"41","Ornithopter",1,66.7
"42","Silver Raven",1,66.7
"43","Metallic Rebuke",1,66.7
"44","Bonesplitter",1,66.7
"45","Etherium Spinner",1,66.7
"46","Devour Intellect",1,66.7
"47","Tarfire",1,66.7
"48","Echoing Return",1,66.7
"49","Tragic Slip",1,66.7
"50","Blood Celebrant",1,66.7
