"","CardNames","DeckCount","WinrateAverage"
"1","Duress",279,64
"2","Hydroblast",272,63.8
"3","Blue Elemental Blast",268,63.5
"4","Pyroblast",260,63.5
"5","Dispel",259,64.5
"6","Echoing Truth",202,63.1
"7","Relic of Progenitus",183,64
"8","Krark-Clan Shaman",178,63.2
"9","Reaping the Graves",163,63.2
"10","Ancient Grudge",162,62.4
"11","Fiery Cannonade",155,62.6
"12","Stormbound Geist",150,64.6
"13","Red Elemental Blast",137,62
"14","Chainer's Edict",133,64.6
"15","Cast Down",123,62.5
"16","Suffocating Fumes",115,65.6
"17","Gut Shot",99,63.1
"18","Dust to Dust",89,62.8
"19","Weather the Storm",88,63.2
"20","Okiba-Gang Shinobi",84,64.8
"21","Flaring Pain",78,63.1
"22","Gorilla Shaman",67,63.6
"23","Nihil Spellbomb",62,65.9
"24","Introduction to Prophecy",52,64.8
"25","Unexpected Fangs",52,63.4
"26","Electrickery",46,63
"27","Viridian Longbow",43,60.4
"28","Lifelink",42,64
"29","Stonehorn Dignitary",41,62.7
"30","Pest Summoning",40,64.3
"31","Shenanigans",40,62.9
"32","Gleeful Sabotage",40,61.2
"33","Divest",38,61.9
"34","Introduction to Annihilation",37,64.7
"35","Standard Bearer",37,63.5
"36","Young Wolf",35,62.9
"37","Curfew",35,64.2
"38","Annul",32,64.5
"39","Lone Missionary",31,64.4
"40","Fangren Marauder",30,64.3
"41","Environmental Sciences",27,65.8
"42","Thorn of the Black Rose",26,65.7
"43","Essence Harvest",26,61.8
"44","Echoing Decay",25,62.9
"45","Smash to Smithereens",23,60.7
"46","Crimson Acolyte",23,65.1
"47","Abrade",22,65.1
"48","Spidersilk Armor",22,59.7
"49","Scattershot Archer",22,57.4
"50","Revoke Existence",21,67.8
