"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Amulet Titan - Eldrazi Tron - Jund Midrange - Mono Red Prowess - Primeval Titan,Bant Control - Azorius Control,Amulet Titan - Eldrazi Tron - Azorius Control - Bant Control,Amulet Titan - Eldrazi Tron - Azorius Control,Amulet Titan - Eldrazi Tron - Azorius Control
"Tiers 1.5",UBRG Shadow - Azorius Control - Uroza - Dredge - Izzet Control,Gifts Storm - Amulet Titan - Ad Nauseam - Eldrazi Tron - Grixis Shadow - Neobrand - UBRG Shadow - Uroza - Humans - Gruul Midrange,UBRG Shadow - Primeval Titan - Uroza - Gifts Storm - Mono Red Prowess - Neobrand - Jund Midrange - Dredge,Primeval Titan - Mono Red Prowess - Jund Midrange - UBRG Shadow - Bant Control - Uroza - Dredge - Gifts Storm,Primeval Titan - Mono Red Prowess - Jund Midrange - UBRG Shadow - Bant Control - Uroza - Dredge - Gifts Storm
"Tiers 2",Gifts Storm - Neobrand - Crabvine - Bant Control - Burn - Humans - Gruul Midrange - Thopter Urza - Heliod Combo - Green Tron - Jund Shadow,Infect - Primeval Titan - Heliod Combo - Dredge - Green Tron - Crabvine - Jund Shadow - Thopter Urza - Mono Red Prowess,Humans - Gruul Midrange - Crabvine - Grixis Shadow - Heliod Combo - Ad Nauseam - Green Tron - Thopter Urza - Infect - Izzet Control - Burn,Neobrand - Humans - Gruul Midrange - Crabvine - Izzet Control - Heliod Combo - Grixis Shadow - Green Tron - Thopter Urza - Burn - Ad Nauseam - Infect,Neobrand - Humans - Gruul Midrange - Crabvine - Izzet Control - Heliod Combo - Grixis Shadow - Green Tron - Thopter Urza - Burn - Ad Nauseam - Infect
"Tiers 2.5",Infect - Sultai Control - Grixis Shadow - Ad Nauseam,Jund Midrange - Burn - Izzet Control - Sultai Control,Jund Shadow - Sultai Control,Jund Shadow - Sultai Control,Jund Shadow - Sultai Control
