"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"11","ZYURYO",2,19,0.842105263157895,0.604215448733326,0.966173750998235,48,"Azorius Control; Bant Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#zyuryo_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#zyuryo_th_place"
"12","Graciasportanto",3,23,0.652173913043478,0.427343963036494,0.83623640162505,45,"Amulet Titan; Eldrazi Tron","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#graciasportanto_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#graciasportanto_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#graciasportanto_th_place"
"13","ecobaronen",3,22,0.681818181818182,0.45127557242623,0.861353478446202,45,"Jund Midrange; Bant Control","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#ecobaronen_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#ecobaronen_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#ecobaronen_th_place"
"14","elvin7",2,18,0.777777777777778,0.52362723426352,0.935907952282333,42,"Uroza; Mono Red Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#elvin_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#elvin_th_place"
"15","FranPi",2,18,0.777777777777778,0.52362723426352,0.935907952282333,42,"Gifts Storm","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#franpi_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#franpi_th_place"
"16","phol",2,18,0.777777777777778,0.52362723426352,0.935907952282333,42,"Uroza; Amulet Titan","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#phol_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#phol_th_place"
"17","Kazuga",3,23,0.608695652173913,0.38541895738885,0.802923576030986,42,"Jund Midrange","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#kazuga_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#kazuga_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#kazuga_th_place"
"18","joker10289",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Heliod Combo; Amulet Titan","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#joker_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#joker_th_place"
"19","KelMasterP",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Gruul Midrange; Eldrazi Tron","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#kelmasterp_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#kelmasterp_th_place"
"20","__matsugan",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Neobrand","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#__matsugan_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#__matsugan_rd_place"
"21","bntrusty14",2,16,0.75,0.476229180103872,0.927337961747118,36,"Humans; Mardu Midrange","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#bntrusty_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#bntrusty_th_place"
"22","qbturtle15",2,16,0.75,0.476229180103872,0.927337961747118,36,"Azorius Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#qbturtle_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#qbturtle_th_place"
"23","122pablo",2,15,0.8,0.519108866193147,0.956687994894163,36,"Ascendancy Combo","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#pablo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#pablo_th_place"
"24","Beicodegeia",2,16,0.75,0.476229180103872,0.927337961747118,36,"Gifts Storm","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#beicodegeia_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#beicodegeia_nd_place"
"25","SickWorld",2,16,0.75,0.476229180103872,0.927337961747118,36,"Mono Red Prowess; Infect","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#sickworld_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#sickworld_th_place"
"26","yamakiller",2,15,0.733333333333333,0.448996758963029,0.922128453708956,33,"Eldrazi Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#yamakiller_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#yamakiller_st_place"
"27","Irkus",2,15,0.733333333333333,0.448996758963029,0.922128453708956,33,"Green Eldrazi","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#irkus_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#irkus_th_place"
"28","Meltiin",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Reclaimer Titan; Smallpox","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#meltiin_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#meltiin_th_place"
"29","TheTunnelingCat",2,15,0.733333333333333,0.448996758963029,0.922128453708956,33,"Eldrazi Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#thetunnelingcat_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#thetunnelingcat_th_place"
"30","nsg1989",2,15,0.733333333333333,0.448996758963029,0.922128453708956,33,"Burn; Eldrazi Tron","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#nsg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#nsg_th_place"
"31","tangrams",2,15,0.733333333333333,0.448996758963029,0.922128453708956,33,"Primeval Titan; Uroza","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#tangrams_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#tangrams_th_place"
"32","SebastianStueckl",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Dredge; Humans","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#sebastianstueckl_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#sebastianstueckl_th_place"
"33","kefka27",2,15,0.733333333333333,0.448996758963029,0.922128453708956,33,"Eldrazi Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#kefka_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#kefka_th_place"
"34","GGoggles",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Eldrazi Tron; Primeval Titan","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#ggoggles_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#ggoggles_th_place"
"35","AvocadoToast",1,11,1,0.715085847081846,1,33,"Primeval Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#avocadotoast_st_place"
"36","Cherryxman",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Izzet Control; Eldrazi Tron","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#cherryxman_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#cherryxman_th_place"
"37","didoguidotti1",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"UBRG Shadow","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#didoguidotti_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#didoguidotti_th_place"
"38","palk52",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"UBRG Shadow; Burn","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#palk_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#palk_th_place"
"39","Violent_Outburst",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"UBRG Shadow","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#violent_outburst_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#violent_outburst_th_place"
"40","cloudthresher77",2,14,0.714285714285714,0.418964742816338,0.916110681692872,30,"Eldrazi Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#cloudthresher_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#cloudthresher_th_place"
"41","Papelucho10",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Infect","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#papelucho_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#papelucho_th_place"
"42","Twibs",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Green Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#twibs_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#twibs_th_place"
"43","VTCLA",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Amulet Titan; Jund Shadow","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#vtcla_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#vtcla_th_place"
"44","Dazai",1,11,0.909090909090909,0.587220083011617,0.997701027786186,30,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#dazai_st_place"
"45","sultai4lyfe",1,10,0.9,0.554983882971805,0.997471421455538,27,"Dimir Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#sultailyfe_st_place"
"46","kanister",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Amulet Titan","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#kanister_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#kanister_th_place"
"47","Antoine57437",1,10,0.9,0.554983882971805,0.997471421455538,27,"Badzan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#antoine_st_place"
"48","TSPJendrek",1,10,0.9,0.554983882971805,0.997471421455538,27,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#tspjendrek_st_place"
"49","Genxim",1,10,0.9,0.554983882971805,0.997471421455538,27,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#genxim_nd_place"
"50","Just_Roll",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#just_roll_nd_place"
"51","Nikachu",1,10,0.8,0.443904537692359,0.974789273673167,24,"Merfolk","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#nikachu_rd_place"
"52","Naisirc",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Neobrand","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#naisirc_th_place"
"53","katoriarch123",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Thopter Urza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#katoriarch_rd_place"
"54","grinderA",1,10,0.7,0.347547149940003,0.933260488822266,21,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#grindera_th_place"
"55","elad3127",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#elad_th_place"
"56","al8ert.dk",1,10,0.7,0.347547149940003,0.933260488822266,21,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#alertdk_th_place"
"57","___Frashe___",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Crabvine","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#___frashe____th_place"
"58","Nikito18",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#nikito_th_place"
"59","npercario",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#npercario_th_place"
"60","Busterbrown52",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#busterbrown_th_place"
"61","MissTrigger",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#misstrigger_th_place"
"62","toondoslav",1,8,0.75,0.349144205587176,0.968145973750056,18,"Primeval Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#toondoslav_th_place"
"63","_goblinlackey",1,8,0.75,0.349144205587176,0.968145973750056,18,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#_goblinlackey_th_place"
"64","Orim67",1,8,0.75,0.349144205587176,0.968145973750056,18,"Polymorph","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-02#orim_th_place"
"65","EtherSnake",1,8,0.75,0.349144205587176,0.968145973750056,18,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#ethersnake_th_place"
"66","Mistakenn",1,8,0.75,0.349144205587176,0.968145973750056,18,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-09#mistakenn_th_place"
"67","bigjc00",1,8,0.75,0.349144205587176,0.968145973750056,18,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#bigjc_th_place"
"68","Bullwinkkle6705",1,8,0.75,0.349144205587176,0.968145973750056,18,"UBRG Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-16#bullwinkkle_th_place"
"69","WeareVenom",1,8,0.75,0.349144205587176,0.968145973750056,18,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#wearevenom_th_place"
"70","Stackz",1,8,0.75,0.349144205587176,0.968145973750056,18,"Primeval Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#stackz_th_place"
"71","Shadowz2005",1,8,0.75,0.349144205587176,0.968145973750056,18,"UBRG Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#shadowz_th_place"
"72","Bosley",1,8,0.75,0.349144205587176,0.968145973750056,18,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#bosley_th_place"
"73","Boland",1,8,0.75,0.349144205587176,0.968145973750056,18,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#boland_th_place"
"74","djbmppwns",1,8,0.75,0.349144205587176,0.968145973750056,18,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-02-23#djbmppwns_th_place"
"75","zMagic4ever",1,8,0.75,0.349144205587176,0.968145973750056,18,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#zmagicever_th_place"
"76","Mateusf34",1,8,0.75,0.349144205587176,0.968145973750056,18,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#mateusf_th_place"
"77","ApesOfWrath",1,8,0.75,0.349144205587176,0.968145973750056,18,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#apesofwrath_th_place"
"78","GHash77",1,8,0.75,0.349144205587176,0.968145973750056,18,"Jund Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#ghash_th_place"
"79","C4N7O",1,8,0.75,0.349144205587176,0.968145973750056,18,"Uroza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#cno_th_place"
"80","ChillingLauge",1,8,0.75,0.349144205587176,0.968145973750056,18,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#chillinglauge_th_place"
"81","thepensword",1,8,0.75,0.349144205587176,0.968145973750056,18,"Izzet Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#thepensword_th_place"
"82","Daryl_Ayers",1,8,0.75,0.349144205587176,0.968145973750056,18,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#daryl_ayers_th_place"
"83","darthnius",1,8,0.75,0.349144205587176,0.968145973750056,18,"Crabvine","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#darthnius_rd_place"
"84","WuYuHsien",1,8,0.75,0.349144205587176,0.968145973750056,18,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-03-01#wuyuhsien_th_place"
"85","scipios",1,8,0.75,0.349144205587176,0.968145973750056,18,"Crabvine","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#scipios_th_place"
"86","Zar0s",1,8,0.75,0.349144205587176,0.968145973750056,18,"Grinding Breach","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#zars_th_place"
"87","jon_cli",1,8,0.75,0.349144205587176,0.968145973750056,18,"UBRG Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#jon_cli_th_place"
"88","LORiWWA",1,8,0.75,0.349144205587176,0.968145973750056,18,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#loriwwa_th_place"
"89","twinlesstwin",1,8,0.75,0.349144205587176,0.968145973750056,18,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#twinlesstwin_th_place"
"90","benchsummer",1,8,0.75,0.349144205587176,0.968145973750056,18,"UBRG Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-03-08#benchsummer_th_place"
"91","Jadacant",1,8,0.625,0.244863216366552,0.914766585862746,15,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#jadacant_th_place"
"92","genkytoro",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#genkytoro_th_place"
"93","Bayesta_93",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#bayesta__th_place"
"94","SnakeInABlender",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#snakeinablender_th_place"
"95","jundilion",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Living End","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#jundilion_th_place"
"96","lucky_dragon",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#lucky_dragon_th_place"
"97","vini_torres",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#vini_torres_th_place"
"98","Finalnub",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Neobrand","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#finalnub_th_place"
"99","_LSN_",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#_lsn__st_place"
"100","TheRealRickJames",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-19#therealrickjames_nd_place"
"101","MATTHEWFOULKES",1,8,0.625,0.244863216366552,0.914766585862746,15,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#matthewfoulkes_th_place"
"102","bolov0",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Titan Shift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#bolov_th_place"
"103","Theo_Jung",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Primeval Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#theo_jung_th_place"
"104","mell0n",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Primeval Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-01-26#melln_th_place"
