"","CardNames","DeckCount","Winrate95Min"
"1","Tormod's Crypt",80,69
"2","Kozilek's Return",75,68.9
"3","Spell Pierce",55,68.8
"4","Engineered Explosives",64,68.8
"5","Soul-Guide Lantern",64,68.7
"6","Aether Gust",87,68.3
"7","Path to Exile",105,68.3
"8","Pithing Needle",64,68.1
"9","Veil of Summer",127,68.1
"10","Cleansing Wildfire",59,68
"11","Lurrus of the Dream-Den",83,67.8
"12","Liquimetal Coating",56,67.5
"13","Relic of Progenitus",95,67.3
"14","Thoughtseize",43,67.2
"15","Auriok Champion",47,67.2
"16","Mystical Dispute",67,67.2
"17","Wurmcoil Engine",48,67.1
"18","Abrade",64,67
"19","Batterskull",5,66.6
"20","Fatal Push",26,66.5
"21","Rest in Peace",32,66.4
"22","Deicide",39,66.4
"23","Burrenton Forge-Tender",42,66.4
"24","Reclamation Sage",30,66.2
"25","Ensnaring Bridge",53,66.2
"26","Dragon's Claw",22,66.1
"27","Damping Sphere",71,66.1
"28","Flame Slash",20,65.9
"29","Skysovereign, Consul Flagship",36,65.9
"30","Ghost Quarter",13,65.8
"31","Bedlam Reveler",36,65.7
"32","Anger of the Gods",33,65.7
"33","Vapor Snag",33,65.6
"34","Dispel",41,65.5
"35","Leonin Relic-Warder",5,65.4
"36","Deafening Silence",11,65.2
"37","Dovin's Veto",16,65.1
"38","Madcap Experiment",19,65.1
"39","Platinum Emperion",19,65.1
"40","Walking Ballista",41,65.1
"41","Arboreal Grazer",9,65
"42","Kor Firewalker",39,65
"43","Crumble to Dust",20,64.9
"44","Ceremonious Rejection",21,64.7
"45","Yorion, Sky Nomad",16,64.4
"46","Rip Apart",21,64.4
"47","Grafdigger's Cage",49,64.3
"48","Vanishing Verse",17,64.2
"49","Dismember",28,64.1
"50","Mystic Repeal",10,63.9
